Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
A0A0G2K7W6;P18445;D3ZI60;D4AAY6;D3ZG03,0.084422605,0.946517608,0.999991107,1.060263318,390826000,409384000,16,16.6,Rpl27a;RGD1561984;RGD1559972;RGD1565415
A0A0G2K7W7;P18265,-0.800722523,0.527210231,0.999991107,0.574061607,13564600,7731400,3.4,1.6,Gsk3a
A0A0G2K7W8;F1M9G8;Q8K3P7,-0.940138511,0.458926924,0.999991107,0.52118284,7916080,4087500,2.6,1.2,Hint3
A0A0G2K850;B1WC50;A0A140UHY3;Q4KM41,0.118544585,0.924960907,0.999991107,1.085639099,173542000,185994000,8.8,8.8,Ewsr1
A0A0G2K888;F1LMB9;O54921;A0A0G2K1K8,0.489186023,0.698163863,0.999991107,1.403652703,17322200,23953000,3.2,2.4,Exoc2
A0A0G2K890;P31977,0.346621541,0.783233257,0.999991107,1.271579392,973350000,1220600000,44.4,41.6,Ezr
A0A0G2K8H0;Q5M9G3,0.113389507,0.928214212,0.999991107,1.081766786,373718000,399218000,20.4,19.2,Caprin1
A0A0G2K8L9,-1.166618788,0.360267057,0.999991107,0.445464142,8212660,3596580,2.4,1,NA
A0A0G2K8N9,0.216840395,0.863258024,0.999991107,1.162185528,56789400,65181600,6.8,7.2,NA
A0A0G2K8Q8;B2RYX1,-0.794872886,0.530195609,0.999991107,0.576393956,86330200,49080800,4.4,3.2,Uqcr10
A0A0G2K8T0;Q6P7S1,-0.48320261,0.701661363,0.999991107,0.715387785,204524000,144320000,16.2,8.2,Asah1
A0A0G2K9A2;P85970;A0A0G2K905;A0A0G2K2J1,0.142170238,0.910069531,0.999991107,1.103563953,555562000,605708000,34.2,30,Arpc2
A0A0G2K9C1;E9PU44;Q56A18-3;Q56A18;Q56A18-4;A0A0G2KAP8;Q56A18-2,-0.399886313,0.75104781,0.999991107,0.757918006,36831800,27588200,7,3.8,Smarce1
A0A0G2K9I8;Q63009,0.055757481,0.96466084,0.999991107,1.039404695,559804000,574578000,46.4,39,Prmt1
A0A0G2K9J2;Q5XIL1;E9PTI1,-2.340220268,0.076646537,0.999991107,0.197480175,41258600,8187800,6.6,3.4,Atp6v1h
A0A0G2K9L2,-0.690278974,0.585108521,0.999991107,0.619734,86817800,53196400,13,5.8,NA
A0A0G2K9Q3;Q6QI44,0.249915915,0.842678605,0.999991107,1.189137806,32150600,37776000,6,4.4,Naa25
A0A0G2K9T4;A0A0G2JWA8,-0.376060745,0.765390067,0.999991107,0.770538664,428224000,326586000,66.2,40.4,NA
A0A0G2K9V6;Q5XHY5,0.287696692,0.819315578,0.999991107,1.220689851,396794000,478200000,27.2,25.8,Tars
A0A0G2K9Y9;M0R440,-1.187519482,0.351950238,0.999991107,0.439057111,15349200,6612600,2.4,1,LOC682914
A0A0G2KA25;Q4KLL4,0.375778375,0.765560585,0.999991107,1.297539425,76040200,97436200,9.6,9.2,Tm9sf4
A0A0G2KAI8,-0.072081901,0.954325385,0.999991107,0.951264272,57032400,53606200,10.6,6,NA
A0A0G2KAM3;P49432,-0.427726129,0.734408216,0.999991107,0.743432607,435870000,320174000,30.6,23,Pdhb
A0A0G2KAM4,0.876217298,0.489545309,0.999991107,1.835556214,28785800,52112600,2.6,3.8,NA
A0A0G2KAS7;G3V846;P24942;A0A0G2K611;A0A0G2JSU1;P24942-2,-0.271554704,0.829277446,0.999991107,0.82842632,5076020000,4154100000,204.4,149.8,Slc1a3
A0A0G2KAT3;Q7TP21,-1.246342008,0.32926015,0.999991107,0.421515618,58454600,24278400,8.8,4.4,Rpa1
A0A0G2KAY8;Q923V8,0.629914548,0.618070786,0.999991107,1.547473333,19655200,30094400,3,2.8,15-Sep
A0A0G2KAZ7;Q3SWU3,-0.015669085,0.990065637,0.999991107,0.989197785,224796000,219610000,16.2,15,Hnrnpdl
A0A0G2KB26;Q5XI43,-0.632213109,0.616799477,0.999991107,0.645185934,34456400,21882600,5.6,4.4,Mxra8
A0A0G2KB55;P63281,-0.284427339,0.821330647,0.999991107,0.821067457,64533600,52200600,4.6,2.8,Ube2i
A0A0G2KB56;P82808,-0.059993851,0.961977972,0.999991107,0.959268208,71511200,67673200,10.6,8.2,Gfpt1
A0A0G2KB58;Q7TT49,1.391010464,0.277924865,0.999991107,2.62262305,30105600,77758200,5,8.8,Cdc42bpb
A0A0G2KB63;Q5XIH7,-0.101113794,0.935966442,0.999991107,0.932312946,930126000,856148000,47.6,47,Phb2
A0A0G2QC02;Q6MG76,0.373121928,0.767165248,0.999991107,1.295152453,25791600,32914600,5.6,4.6,Skiv2l
A0A0G2QC21;Q52NK0;A3KMH4;O55043;Q923I5,-0.101355507,0.935813732,0.999991107,0.932156757,83880000,77167600,10.4,8.8,Arhgef7
A0A0G2QC53;D3ZJR1,0.138289374,0.912513442,0.999991107,1.100599344,93151600,101251800,12,10.2,Eps15l1
A0A0H2UH90;Q75WE7,0.454613774,0.718466082,0.999991107,1.37041588,276122000,373452000,18.4,21.4,Vwa5a
A0A0H2UH97;A1L1K3,-0.2449057,0.845788654,0.999991107,0.843870953,30647600,25473000,4.6,2.6,Anapc5
A0A0H2UH99;P83732,0.159895087,0.898919817,0.999991107,1.117205892,457056000,504192000,18.2,18.6,Rpl24
A0A0H2UHA6;Q9Z142,-0.095173999,0.939719918,0.999991107,0.936159333,69875800,64685000,6.8,6.2,Tmem33
A0A0H2UHD9;Q5XIA1,-0.025461226,0.983858068,0.999991107,0.982506443,61492000,59745600,12.2,8.4,Ncln
A0A0H2UHE1;P13086,-0.360892368,0.77456737,0.999991107,0.778682782,358306000,275568000,25.2,18.2,Suclg1
A0A0H2UHE5;P20650,0.576823232,0.647777481,0.999991107,1.49156126,31162200,45829200,5.4,5.8,Ppm1a
A0A0H2UHF6;Q9ES40,0.440504848,0.726815333,0.999991107,1.357079132,57184400,76588200,5.8,6.6,Arl6ip5
A0A0H2UHG0;Q4KM49,-0.135989901,0.913961926,0.999991107,0.910045194,392278000,352516000,32.8,32.2,Yars
A0A0H2UHG3;Q9JJ31,-0.260834099,0.835910327,0.999991107,0.83460525,69767400,57482000,11.8,6.4,Cul5
A0A0H2UHG7;D3ZZK1;A0A0G2K6L6;P60868;A0A0G2JY70;M0RB28;M0R5V6;M0R566;A0A0G2K8W1;M0R987,0.129954701,0.917765097,0.999991107,1.094259342,604052000,652952000,19.4,19,LOC100359563;Rps20;LOC100909911;RGD1562725;RGD1563124;LOC100364116
A0A0H2UHH9;D4ACJ1;P62850-2;P62850-3;P62850,-0.405215292,0.747852697,0.999991107,0.755123598,238684000,178426600,22.4,28.4,LOC100363469;Rps24
A0A0H2UHI2;Q01986,0.43719621,0.728778489,0.999991107,1.35397041,16501600,22063800,3.8,4.8,Map2k1
A0A0H2UHI7;Q505J9,0.058675172,0.962813035,0.999991107,1.041508903,103201400,106125200,14.6,11.8,Atad1
A0A0H2UHJ5;Q562A2,-0.290267384,0.817731996,0.999991107,0.817750486,106765800,86243400,12.2,10.2,Zfr
A0A0H2UHK0;Q6TXG9,0.132665646,0.916056724,0.999991107,1.09631748,11842800,12709200,3,2.8,Sfr1
A0A0H2UHM0;B5DEN9,0.64384195,0.610387057,0.999991107,1.562484578,30912400,47714800,5.4,5.6,Vps28
A0A0H2UHM5;P11598,0.299722108,0.811914807,0.999991107,1.230907293,5030880000,6118260000,128.6,165,Pdia3
A0A0H2UHP1;P51647,-1.510416566,0.240236156,0.999991107,0.351009853,57799600,20023600,12,3,Aldh1a1
A0A0H2UHP4;D3ZEF4,0.503097992,0.690059501,0.999991107,1.417253657,23607400,33062800,2.8,4.8,Cul7
A0A0H2UHQ1;F1LZX7;P24049;A0A0G2KB77,-0.277424047,0.825651662,0.999991107,0.825062865,694994000,566762000,28,21.6,Rpl17
A0A0H2UHQ3;B5DFH2;P0C5W1,-0.12167696,0.922984772,0.999991107,0.919118664,172842000,156860000,17.6,13.2,Map1s
A0A0H2UHQ8;D3ZFA8;P04644;D3ZKG6;D3ZHU9,-0.109819969,0.930467676,0.999991107,0.926703696,389740000,356948000,24.6,17.2,LOC100364909;Rps17;RGD1559955;LOC100361180
A0A0H2UHR7;D3ZHA0,0.1647219,0.895887216,0.999991107,1.120949978,3906960000,4325560000,176.4,159.8,Flnc
A0A0H2UHS7;P12001;Q0QEW8,-0.010192728,0.993537599,0.999991107,0.992959838,803960000,788456000,25.4,22.8,Rpl18
A0A0H2UHT6;D3ZM33;P62271;M0R5K9;A0A0G2KA79;D3ZAU6,0.156975746,0.900754775,0.999991107,1.114947475,1112480000,1224800000,36.2,33.8,LOC100362298;Rps18;LOC100912024;RGD1561919
A0A0H2UHU0;P62853;F1M6F4;M0R763;D4AE10;D3ZCH5,0.302306112,0.810326912,0.999991107,1.233113941,514284000,625930000,11.8,12.4,Rps25;LOC100912210;LOC100911337;RGD1563613;LOC100359763
A0A0H2UHU1;P61515;D4AAZ6,-0.217945073,0.862568967,0.999991107,0.85978922,74393400,63280600,8,6.2,Rpl37a-ps1;Rpl37a
A0A0H2UHV4;M0R7Z0;B2GUV7,0.143506895,0.909228007,0.999991107,1.104586879,102433800,111777400,12,11.2,Eif5b
A0A0H2UHV9;D4ABY2,0.149419138,0.905507169,0.999991107,1.109122824,431842000,472948000,29,23,Copg2
A0A0H2UHW4;Q7TP40,0.004107039,0.997396033,0.999991107,1.002850838,14732200,14674400,3,3,Pcnp
A0A0H2UHX1;A1L1I6;Q6RJR6-2;Q6RJR6,0.018949789,0.987985794,0.999991107,1.013221636,184832000,184968000,9.2,9,Rtn3
A0A0H2UI05,-0.356013398,0.777526474,0.999991107,0.781320624,17527200,13578600,2.8,2,NA
A0A0H2UI10;Q8VIJ5;Q8VIJ5-3;Q8VIJ5-2,-0.258410526,0.837411593,0.999991107,0.836008476,246576000,203510000,19.2,13.6,Mgea5
A0A0H2UI11;P62893,-0.61975595,0.623704404,0.999991107,0.650781006,55707200,35846800,3.2,2.4,Rpl39
A0A0H2UI21;Q704S8,-1.376116368,0.282919627,0.999991107,0.385254478,57581600,21960200,7.2,2.6,Crat
A0A0H4SRI7;D4ABK9;A0A0H4SN51;A0A0H4SQ65;D3ZWB2;A0A0H4T4D0;A0A0H4SMZ8;A0A0H4SRI2;Q9EQG6-2;Q9EQG6,-0.469691029,0.709584262,0.999991107,0.722119232,20613800,14750000,4.2,2.8,Kidins220
A0A0U1RRV5;D3ZKG9,0.470450888,0.709137827,0.999991107,1.385542426,288004000,394154000,25,33.6,Cluh
A0A0U1RRV7;Q0ZFS8,-0.022514599,0.98572594,0.999991107,0.984515211,431934000,419714000,16.6,11.8,Srsf3
A0A140TA89;P50442,-1.659970374,0.198730828,0.999991107,0.316445647,1282580000,400590000,81,24.6,Gatm
A0A140TAA4;Q9QZA2,1.139460677,0.371275965,0.999991107,2.202986535,69282200,150698000,8,15.8,Pdcd6ip
A0A140TAB3;P37285-2;P37285-3;P37285,0.169416184,0.892939478,0.999991107,1.124603299,285464000,316876000,21.6,27,Klc1
A0A140TAB6;A0A0G2K977;Q62839,0.169850807,0.892666624,0.999991107,1.124942145,19825200,21961800,2.6,4.4,Golga2
A0A140TAE0,1.9337926,0.137723667,0.999991107,3.820582464,340226000,1283000000,20.4,51,NA
A0A140TAF5;Q9WU61-2;Q9WU61,0.399085649,0.751528404,0.999991107,1.318671898,36351400,47334000,5.8,7.4,Clcc1
A0A140TAG3;Q6TQE1;Q6TQE1-2,0.560032051,0.657305142,0.999991107,1.47430197,18152400,26360200,2.2,2.8,Zc3h18
A0A140TAG9;Q63692;A0A0G2K3C1,0.358167705,0.776219574,0.999991107,1.281796917,96012400,121516000,11,9.2,Cdc37
A0A140TAH1;Q9JJ50-2;Q9JJ50,0.069752751,0.955799566,0.999991107,1.049536799,79232800,82021400,9.2,10.4,Hgs
A0A140TAH5;P84092,-0.023095748,0.985357542,0.999991107,0.984118706,280746000,272998000,28.2,20.6,Ap2m1
A0A140TAI6;D3ZZ95;M0RCN1;D4A1Q0;F1M706;P39032;D3ZJJ6,0.117962685,0.92532807,0.999991107,1.085201303,191590000,205552000,13.2,13,LOC100361060;LOC100361079;LOC100361644;LOC100360439;Rpl36;LOC100359616
A0A140TAJ3;Q32PX7,-0.098727137,0.937474437,0.999991107,0.933856552,230730000,212676000,22,18.6,Fubp1
A0A146J2K6,1.95673508,0.133411989,0.999991107,3.881825,13932600,53694200,2.2,6.2,NA
A0A1B0GWY5;A0A0G2K0V4;Q5FVC2,0.01600661,0.989851655,0.999991107,1.011156714,45250200,45198200,5.6,4.8,Arhgef2
A0A1L5YJQ7;A0A0G2QC41;D3ZVD8,-0.092619069,0.941334887,0.999991107,0.937818687,33603200,31118600,3.8,4.2,Hdac6
A0A1W2Q678,-0.294681202,0.815014924,0.999991107,0.815252462,128148000,103282200,13,5.6,NA
A0A1W2Q680;Q6AYA1,-0.661865521,0.600512381,0.999991107,0.632060463,28396000,17709600,4.4,2.2,Gar1
A0A1W2Q690;B0BNE2;A0A1W2Q620,-1.170749221,0.358613362,0.999991107,0.444190603,15151400,6617200,2.4,1.2,Polr2e
A0A1W2Q6E9;A0A096MK30;O35763,0.453795497,0.718949323,0.999991107,1.369638819,3319780000,4485140000,132,157.4,Msn
A0A2X0SFK0;Q4W1H3;Q4W1H4;A0A0G2JYG5;Q63358,0.397819669,0.752288334,0.999991107,1.317515257,130879600,170378000,4.6,6.8,myo9b;Myo9b
A0A3Q9WS43;A0A0G2KB92;A0A1W2Q6Q2,2.544577292,0.05614554,0.999991107,5.834371662,39867200,229512000,4.8,21.2,NA
A0A482IDN3;P63039,-0.662441647,0.600198372,0.999991107,0.631808106,6127500000,3825460000,276,159.2,Hspd1
A0A654ICE6;P08050,-0.247683986,0.844063784,0.999991107,0.842247423,683930000,569152000,42.4,28.6,Gja1
A0JN17;P08644-2;P08644,-0.315023824,0.802524338,0.999991107,0.803837716,136662000,108459000,12.8,7.6,Kras
A0JN30,-0.030133588,0.980896451,0.999991107,0.979329611,120730000,116732000,9.6,7,Cnpy2
A0JPJ7,0.287227894,0.819604451,0.999991107,1.220293258,82357600,99112400,11.6,10.4,Ola1
A0JPM9,-0.621204051,0.622899949,0.999991107,0.650128114,70263600,44895200,11.8,6.2,Eif3j
A1A5L1;P70645,-0.283972571,0.821611118,0.999991107,0.821326316,250314000,202976000,22.8,11.6,LOC100911400;Blmh
A1A5S1,0.04392401,0.972157125,0.999991107,1.030914017,123218000,125400000,15.4,15,Prpf6
A1L108;A1L108-2,0.109089266,0.930929048,0.999991107,1.078547164,53982200,57460000,5.6,4,Arpc5l
A1L1J8,-0.191513073,0.87908638,0.999991107,0.875686835,130432000,112627000,10,7.4,Rab5b
A1L1L2,0.371305132,0.768263504,0.999991107,1.293522485,16454200,20983400,3.2,2.6,Tmem214
A1L1L6;A0A0G2K777,-0.531802579,0.673461114,0.999991107,0.69168996,72082600,49187200,11.4,6,Rhot1
A1L1M0;P27791-2;P27791,0.033699798,0.978636257,0.999991107,1.023633876,39032800,39530600,4,3.6,Prkaca
A2RRU1,0.591762648,0.639353098,0.999991107,1.507086943,97858800,145682000,8,11,Gys1
A2RUW1,-2.637369736,0.048585973,0.999991107,0.16072099,32704600,5188600,5.6,2.6,Tollip
A2VCW8;F1LMC7;A0A0G2JZT5;D4A0F5;Q9WVC0,-0.017579728,0.988854352,0.999991107,0.987888602,1009038000,984066000,58.2,42.6,7-Sep
A2VCX1,-0.120766837,0.923558892,0.999991107,0.919698672,25143800,22841200,5.6,4.2,Tiprl
A2VD09;Q9QZM5,-0.157530241,0.900406201,0.999991107,0.896558582,37304600,33077800,5,5.2,Abi1
A2VD12,0.154632034,0.902228341,0.999991107,1.113137671,425042000,467138000,27.4,23.4,Pbxip1
A4D0F6,-2.435852724,0.066341584,0.999991107,0.18481417,24031400,4360800,4,1,NA
A4L9P7,-1.140557876,0.370826838,0.999991107,0.453584147,122734000,55037800,5.2,3,Pds5a
A8QIC3,-3.171981607,0.0204046,0.999991107,0.110952832,22132600,2425200,4.8,1.2,Dnajc9
A8WCF8;A0A0G2K272,1.186395581,0.352394524,0.999991107,2.275834395,9252200,20911400,2.6,2.4,Tprg1l
A9CMB7;P15178,-0.26987424,0.830316289,0.999991107,0.829391841,1269478000,1040670000,71.2,61.2,Dars
A9CMB8;A9CMC9,-0.748951791,0.553949171,0.999991107,0.595035731,173184000,101732600,21.2,9.4,Mcm6
A9UMV2;A0A0G2K9G3,-1.0837281,0.39457117,0.999991107,0.471808037,14717000,6903600,3.6,1.6,Mrps24
A9UMW1;P14942,-0.272014524,0.828993248,0.999991107,0.828162324,321434000,262848000,18.8,13,Gsta4
B0BMT9,3.167846652,0.0205463,0.999991107,8.987043916,6908800,61398400,0.8,9.4,Sqrdl
B0BMU7;Q6IUP3,1.064134622,0.402986538,0.999991107,2.090915301,8438200,17515400,2,2.8,Elp5
B0BMV1;A0A0G2JSU3;Q63945;Q63945-2;D3ZC07,-0.069198661,0.956150289,0.999991107,0.953167284,672384000,632504000,27.4,14.4,Set;Pkn3
B0BMV5;P70550,-2.806978398,0.037119627,0.999991107,0.142894432,33958000,4791000,4,2.4,Rab8b
B0BMV8;Q920D2,-1.171422872,0.358344649,0.999991107,0.443983242,55813200,24370200,4.4,2.8,Dhfr
B0BMW0;P61107,0.031932447,0.979756303,0.999991107,1.022380657,273838000,276572000,18,13.4,Rab14
B0BMW2;O70351,-0.193654809,0.877745747,0.999991107,0.874387809,350668000,303028000,28.4,20.8,Hsd17b10
B0BMW4;P63095;B4F771;P63095-2;M0R9J4,-0.091362527,0.942129242,0.999991107,0.938635853,104183000,96562400,12.6,10.2,Gnas
B0BMX3,-0.708647282,0.575258218,0.999991107,0.611893601,174126000,105144200,13.8,7.4,S100a16
B0BMY2;Q5U211,-0.141188346,0.910687774,0.999991107,0.906771941,103915600,93055200,11.2,7.6,LOC684097;Snx3
B0BN18,-0.300185148,0.811630044,0.999991107,0.812148163,30846800,24902400,3.2,1.8,Pfdn2
B0BN30;A0A1W2Q6G8,-1.271056459,0.320041643,0.999991107,0.414356236,57964400,23744000,8.2,2.4,Mtch1
B0BN46,-1.348126294,0.292485055,0.999991107,0.392801871,39756200,15452400,8,2.6,Grhpr
B0BN52;A0A0G2K459;A0A0G2K7P7,-0.263536137,0.834237339,0.999991107,0.833043572,387826000,319116000,42.8,25.2,Mtch2
B0BN55;P32362,0.230021504,0.855043731,0.999991107,1.172852431,45457200,52678600,7.6,6.4,Urod
B0BN63,-0.108463554,0.931324148,0.999991107,0.927575388,766448000,701598000,14.4,10,Ahsa1
B0BN65,3.661558183,0.008842785,0.999991107,12.65432091,22759600,284434000,3.2,24.4,Fam49a
B0BN81;P24050;A0A0G2K200,0.008974304,0.99431009,0.999991107,1.006239901,804224000,798868000,59.6,48,Rps5
B0BN85;Q7TQ12;F1LMY6,0.360349337,0.774896568,0.999991107,1.283736706,90465000,114630000,14.6,14.8,Sugt1
B0BN93,0.1204774,0.923741483,0.999991107,1.087094532,575558000,617732000,43.2,38.6,Psmd13
B0BN97;Q498E0,-0.082013987,0.948041089,0.999991107,0.944737882,59698400,55659400,7.4,6,Txndc12
B0BN99,-0.393228177,0.755046676,0.999991107,0.761423933,83574600,62850000,10,5.2,Hmgb3
B0BNA5,-0.307887592,0.806899966,0.999991107,0.807823717,82032400,65371200,7.4,4,Cotl1
B0BNA7;M0RCH0,0.330924895,0.792799042,0.999991107,1.25781949,252672000,313754000,22.2,23.8,Eif3i
B0BNB0,-1.144776731,0.369102884,0.999991107,0.452259674,21916000,9750400,2.8,2,Golt1b
B0BNB2;D3ZU54,0.181394944,0.885424949,0.999991107,1.133979802,20072600,22474000,5.2,3.8,Denr
B0BNB9,-0.819312017,0.517787239,0.999991107,0.566712128,10976600,6114400,2,1.8,Htra2
B0BNE3,0.193537808,0.877818949,0.999991107,1.143564554,10494200,11921400,3.4,2,Trappc5
B0BNE5,-0.260872566,0.835886504,0.999991107,0.834582997,149572000,123160800,13,9.8,Esd
B0BNE6,-0.991034632,0.435408596,0.999991107,0.503116834,58693200,29151400,8.2,4,Ndufs8
B0BNF5;Q91XU1;A0A0G2JUS0;D4A2X0;F1LMH5;A0A0G2JXZ5,-0.186525365,0.88220993,0.999991107,0.878719512,639400000,554626000,43,28.4,Qk;Qki;LOC100910212
B0BNF6,-2.567132659,0.05421569,0.999991107,0.168739231,24023800,4010800,4.2,1,5-Mar
B0BNG0;A0A0A0MXU4,-0.165236844,0.895563783,0.999991107,0.891782106,74807400,65888000,8.4,5.4,Emc2
B0BNG3,0.047293338,0.970022412,0.999991107,1.033324468,169446000,172988000,20.8,15,Lman2
B0BNJ1,0.264990495,0.833337201,0.999991107,1.201628133,99264600,117762000,12,10.4,Sri
B0BNJ4,-0.229025546,0.855663677,0.999991107,0.85321099,28912200,24381800,5.8,3.4,Ethe1
B0BNK1,-0.104903312,0.933572578,0.999991107,0.929867259,652734000,598618000,41.4,30.6,Rab5c
B0BNK6;A0A0A0MXW1;P35738,-0.176608197,0.888426465,0.999991107,0.884780689,79989200,69889600,9.8,6.6,Bckdhb
B0BNL2,-0.566518388,0.65361711,0.999991107,0.67524437,29295800,19514200,5,3,LOC364561
B0BNL8;G3V648,-0.433281038,0.731104041,0.999991107,0.74057562,60081000,43933200,9.4,5.4,Agpat3
B0BNM1,-0.504635985,0.689165989,0.999991107,0.704838197,103480400,72221400,8.4,4.8,Apoa1bp
B0BNM3;M0R9L3,-1.046103227,0.410833435,0.999991107,0.484274443,16869800,8073600,3.2,0.8,Snx9
B0BNM9,-0.132144391,0.916384988,0.999991107,0.91247416,27654200,24895400,3.8,3.8,GLTP
B0K008;B5DFN1,0.352218973,0.779830662,0.999991107,1.276522505,73632200,92818200,5.4,5.4,Eif1;Eif1b
B0K010,0.332134128,0.79206088,0.999991107,1.258874206,35769400,44452000,2.8,3.4,Txndc17
B0K014;D4A9K3,-0.303814261,0.809400536,0.999991107,0.810107764,23806200,19044000,2,2,Dtd1
B0K017,0.138655549,0.91228281,0.999991107,1.100878726,105642200,114761400,15.8,11,Adprhl2
B0K020,-0.921661954,0.467655888,0.999991107,0.52790054,53554200,27794400,4.2,3,Cisd1
B0K030;D3ZUU5,-0.175558457,0.889084686,0.999991107,0.885424711,14715200,12863600,2.4,3.6,Dnajb1
B0K031;P05426;B0K023,0.017989269,0.988594719,0.999991107,1.012547276,1405100000,1404560000,46.6,37.8,Rpl7
B1H227,-0.453066528,0.719379927,0.999991107,0.730488503,196754000,141980000,20.4,10.2,Rcc1
B1H264,-0.446228179,0.723424078,0.999991107,0.733959225,54826200,39705600,6,4,Tbc1d17
B1H267,-0.38918592,0.757477899,0.999991107,0.763560343,107357600,80932200,16.8,8.4,Snx5
B1H2A6,0.198754734,0.874554973,0.999991107,1.147707281,48034600,54466600,5.8,7.2,Fxr2
B1WBM0;P40241,1.190253627,0.35087275,0.999991107,2.281928561,22328800,50212600,4,4.8,Cd9
B1WBN3;F7EV94;P11960;Q5EB89,0.053468171,0.966110831,0.999991107,1.037756646,129794000,132968000,18.8,11.6,Bckdha
B1WBQ0;O08837,0.051184979,0.96755707,0.999991107,1.036115603,76916200,78678800,10.8,6.8,Cdc5l
B1WBS4,0.105418176,0.933247386,0.999991107,1.075806176,141626000,150408000,19.6,15.2,Vps26b
B1WBW4,-1.112730765,0.382330016,0.999991107,0.462417927,23531200,10799200,5,2.2,Armc10
B1WBY1,0.482205359,0.702244936,0.999991107,1.396877355,92786400,127880000,12.6,14.2,Cul1
B1WC02,0.165794935,0.895213272,0.999991107,1.121784019,69593400,77062600,9.2,7,Ctps1
B1WC16,0.354165359,0.778648561,0.999991107,1.278245865,65122000,82083600,4.6,4.6,Bclaf1
B1WC26,0.208328476,0.868571218,0.999991107,1.155348807,104264400,118956000,13,10.8,Nans
B1WC28,0.001620077,0.998972826,0.999991107,1.001123583,104686200,103502800,20.2,10.2,H2afy2
B1WC32;F1LS72,-0.084879605,0.946228575,0.999991107,0.942863216,456498000,424902000,26.8,20.8,Uba2
B1WC34,0.163396727,0.896719635,0.999991107,1.119920814,586940000,648586000,30.2,32.8,Prkcsh
B1WC49,-0.216829512,0.863264813,0.999991107,0.860454307,251648000,213980000,15.8,17.4,Api5
B1WC61,-0.441212265,0.726395846,0.999991107,0.736515471,512314000,372658000,47,32.6,Acad9
B1WC73,-0.244866846,0.845812533,0.999991107,0.84389368,10020680,8364520,2.8,2,Arl6
B2CZC8;P31424-2;P31424;A0A0H2UHW6;A0A0H2UHN1,-1.59670592,0.215537582,0.999991107,0.33063104,58785800,19390800,8,1.6,Grm5
B2GUX3;A0A0G2JY07,-2.640716666,0.048331761,0.999991107,0.160348563,224636000,35485600,20.6,4.8,Mcm5
B2GUZ3,-0.116768953,0.926081334,0.999991107,0.922250804,252330000,229832000,20.4,15,Mthfd1l
B2GUZ5,0.306284531,0.807883809,0.999991107,1.236519105,263276000,321358000,18.6,16.8,Capza1
B2GUZ9,0.198563177,0.87467478,0.999991107,1.147554902,115465400,131020000,15.6,12.4,Fam49b
B2GV01,-0.242310351,0.847400926,0.999991107,0.845390408,173150000,144438000,17.2,12,Mta2
B2GV06,-0.513247356,0.684171502,0.999991107,0.700643586,364964000,252558000,31,16.2,Oxct1
B2GV15,-0.099309655,0.937106354,0.999991107,0.933479565,73196600,67448200,14,9.4,Dbt
B2GV24;A0A0G2K266,0.066660572,0.957756944,0.999991107,1.047289699,48371000,49982400,7.8,5.2,Ufl1
B2GV33;G3V9Z3;P21396,-0.38375952,0.760745748,0.999991107,0.766437725,267034000,202126000,20.8,14.6,Maoa
B2GV41,-0.345209879,0.784092106,0.999991107,0.78719345,83857000,65230200,8.8,6.4,Usp39
B2GV72,-1.226540357,0.336780578,0.999991107,0.427341,70365400,29668400,7.8,3.4,Cbr3
B2GV73,-0.080946578,0.948716304,0.999991107,0.945437125,143162000,133716000,11.2,10.4,Arpc3
B2GV92;P83868,0.005397019,0.996578149,0.999991107,1.003747935,413746000,409976000,16,15.8,Ptges3
B2GVB4;Q9QZR6-2;Q9QZR6-3;Q9QZR6-4,0.284523511,0.821271414,0.999991107,1.218007917,382106000,459454000,29.2,30.8,9-Sep
B2GVB7;P13676;G3V9E4,0.282560562,0.822481917,0.999991107,1.216351807,109212000,130990000,11.2,12.2,Apeh
B2RYB3;A0A0G2K4F6,0.179781775,0.886436283,0.999991107,1.132712536,27046000,30233400,3.6,4.2,Srrm1
B2RYC9,-0.254623283,0.839758871,0.999991107,0.838205979,130564800,108105200,10,8.6,Gba
B2RYD7;Q7TQ74,0.124471461,0.921222232,0.999991107,1.090108293,158082000,170154000,11.4,12.6,Stt3b
B2RYF6,0.070491024,0.955332275,0.999991107,1.050074017,53009600,54941200,5.4,4,Clptm1
B2RYF7;A0A0G2K6R7,0.550225194,0.662898319,0.999991107,1.464314247,18111600,26172600,2.4,3,Wash1
B2RYG2;F1LQJ7,-0.691145781,0.584641759,0.999991107,0.619361761,75764400,46358000,12.8,5.6,Pck2
B2RYG6,0.247884503,0.843939318,0.999991107,1.187464598,448162000,525362000,33,33.2,Otub1
B2RYI2,0.154140583,0.902537379,0.999991107,1.112758548,111924000,122966000,9.6,10.8,Srp68
B2RYJ1,0.185689849,0.882733369,0.999991107,1.137360691,46345600,52008800,8,6.4,Anapc2
B2RYJ3,0.049872604,0.968388419,0.999991107,1.03517351,60919800,62240800,9,8,Cul4a
B2RYJ7,0.159044295,0.899454524,0.999991107,1.116547243,86581600,95495400,8.8,5.8,Actr1b
B2RYL7;F7EPZ4,-1.28317679,0.315588755,0.999991107,0.41088974,34434600,13918600,6.2,2.4,Dis3
B2RYN0;D3ZFX4,0.055517223,0.964813007,0.999991107,1.039231613,628324000,645378000,35.6,34,Pgm3
