lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
5_NADPH,-0.08521899744973488,8.61744234561371,0.5133136534439839,0.4737079085502322,0.9997523523750523,746.1 -> 302,POS1,1539.0201072696,1486.440109253,1472.800113678,1463.1001091003,1463.2401008605,1390.3801002503,1464.180103302,1369.1800994873,1365.7400970457,1426.3200950625,1331.8400993345
5_Oxoglutaric acid,-0.007203583913699737,8.602141491508707,0.0036657086523422394,0.9517215002708791,0.9997523523750523,145 -> 57,NEG2,1413.8801078797,1420.1001091004,1430.7401123046,1415.5801048277,1420.7201004031,1421.7201004026,1415.02009964,1412.7601051329,1399.7600936888,1433.8000946043,1421.4801025387
5_Palmitic acid,-0.14718155360367732,8.903111309099284,1.5404658431886364,0.21454847865807428,0.9997523523750523,255.2 -> 71.1,POS1,1922.4401321408,1829.3601417544,1882.7001113893,1768.3401374822,1585.6601104734,1546.440105438,1566.6401100161,2088.6801452639,1488.9000930782,1445.8401031495,2100.1201553337
5_Pantothenic acid,-0.13456128537146425,9.52267280095738,1.3054927596090202,0.25321234011243454,0.9997523523750523,220.1 -> 90.1,POS1,2814.3001976016,2252.8801155091,2810.1601829532,3013.0602111806,3906.5802993771,3359.3202552796,2191.5801734923,2464.0201568598,3296.2402534475,2200.6801528931,1265.2600975036
5_Phosphoenol pyruvate; 8_phosphoenol pyruvate,0.010254600916113911,8.663182107136647,0.007439455508684967,0.9312658734512412,0.9997523523750523,169 -> 105,POS1,1479.1001052856,1382.9001045226,1585.7601165773,1530.0200996396,1342.9400978086,1480.9201049804,1450.6801033026,1534.0401229859,1477.5001029973,1448.0601005558,1568.3601150509
5_Phosphoenol pyruvate; 8_phosphoenol pyruvate,0.010254600916113911,8.663182107136647,0.007439455508684967,0.9312658734512412,0.9997523523750523,169 -> 105,POS2,1251.0800933837,1187.2600860597,1257.9601020812,1276.1400909424,1328.5200920104,1384.0400924683,1378.0001029967,1414.8601036072,1456.4201011653,1278.6000976562,1383.0601043699
5_Pyroglutamic acid,0.16589749465168716,9.6607251740817,1.9827531172622912,0.15910067181008677,0.9997523523750523,152 -> 70,POS1,4445.4803199766,3541.3002738954,1781.2201194761,1622.6001129147,1564.8801155088,1700.9601097118,2083.6401596067,4130.92029953,2843.5001907351,3828.7802925099,4970.9602775555
5_Ribulose,0.056391446154997256,8.557817940736767,0.22438536597755854,0.635718614121709,0.9997523523750523,133 -> 85,POS1,1275.920097351,1340.4800949097,1336.0200843811,1340.6800994871,1476.8200988773,1313.5400848388,1342.540107727,1344.680091858,1513.9201164241,1543.7000961305,1307.2800903318
5_Shikimic acid,0.014195555134697101,8.595967966402387,0.014229357395097952,0.9050480853107548,0.9997523523750523,175.1 -> 88,POS1,1390.9401054381,1372.3801002501,1435.2401046758,1371.540096283,1408.6000976563,1413.8201065061,1377.4400939942,1402.0400962831,1501.2600898741,1371.0400962829,1494.4000968934
5_Sphingosine,-0.04728746209304637,8.456237583992886,0.15731035189586628,0.6916449799578803,0.9997523523750523,300.3 -> 252.3,POS2,1367.5400962833,1327.3200836183,1274.4800872802,1305.3800888061,1274.7600822447,1201.4800796511,1247.2600860595,1258.7400932313,1259.8200912474,1387.3600959778,1199.3200874327
5_Stearic acid,-0.08749958886399994,9.26128045310596,0.5496099315233813,0.4584771196998767,0.9997523523750523,285.3 -> 71.1,POS2,1729.1801185615,2771.4802055359,2445.1601791383,2207.6401634211,2813.2601737976,1714.7801094057,2140.4401512143,2749.5601806656,2216.7201766945,2470.5201644879,1407.8201026923
5_Succinic acid,-0.17210715433347834,8.827144898619506,2.1044229898171114,0.14687373752239796,0.9997523523750523,119 -> 45,POS2,1398.9601058961,1627.1201095576,2152.920146942,1937.9001579283,1745.8201293946,1427.500095367,1293.9600944517,1622.2401161186,1834.1001243594,1710.2001228339,1497.0401039124
5_Sucrose,-0.10459714458836203,9.380985846997934,0.7866825911434052,0.3751051258332358,0.9997523523750523,365.1 -> 185,POS1,2849.2801895151,2077.7801322935,2813.0001716618,2713.1601715096,2447.7601852423,2066.300144196,2315.8801765449,1988.0601425171,2786.940216065,2875.9602050782,1866.2201423635
5_Taurine,-0.0039027145834916923,8.517886890388322,0.001073417480646044,0.9738635437816178,0.9997523523750523,126 -> 64,POS1,1310.0800819398,1412.9601097106,1325.1000938416,1306.5200920105,1353.7201004024,1355.8401069641,1288.1801033019,1325.400089264,1303.5600852964,1434.1400985719,1304.1400871275
5_Theanine,-0.1100186457786066,8.57251141320896,0.85450995625701065,0.3552796159381598,0.9997523523750523,175.1 -> 129.1,POS2,1168.8600807191,1406.5801048286,1461.3401031494,1674.46010971,1577.1801223758,1352.4400901799,1292.1000862118,1195.4400787352,1520.9601211546,1409.1600952141,1232.7000885007
5_Thymidine,0.032162389067534145,8.764065865170664,0.07336691685843277,0.7864961873404515,0.9997523523750523,243.1 -> 99,POS2,1491.3000831602,1505.140106201,1426.2201080322,1692.6401176447,1647.9001159665,1595.5401229863,1879.9201431273,1589.7601051338,1399.9600944521,1489.4601058954,1741.0401229862
5_Thymine,0.11261583787695549,8.700261648518444,0.8980693200114467,0.3432999254137186,0.9997523523750523,127.1 -> 54,POS1,1349.9600944521,1417.7200927734,1441.7001037598,1616.660121918,1457.8201103208,1691.7601089482,1602.4801216129,1681.8801193237,1539.8601112363,1376.8400955198,1528.7601127633
5_UDP-Glu,0.0010553991675086212,8.420249812822806,7.825926966698038e-5,0.99294166458698,0.9997523523750523,565 -> 79,NEG1,1271.3201026916,1270.600090027,1223.0800743102,1268.0800933836,1222.1800880432,1270.3800849915,1231.4200782777,1230.3600807189,1273.6400985719,1269.7200927733,1224.1400794981
5_UMP,0.043288807158682455,10.16933086174705,0.13615344036176147,0.7121353600463762,0.9997523523750523,325 -> 97,POS1,4936.4603881827,4400.7002944948,3295.4002532962,4140.4002876286,4543.6202812187,4332.8003120423,3592.5002670274,4266.2203216552,5489.880416867,4348.3002853382,2961.8202209463
5_Uracil,0.11044211918164197,8.81650366798545,0.8670292300689315,0.3517790583183664,0.9997523523750523,113 -> 70,POS1,1499.4400978081,1539.1200981147,1688.1201133728,1871.1601104739,1480.2601089473,1639.3601226803,1591.9001197817,1389.800102234,2073.8001327524,2050.4401397709,1293.8600959778
5_Uric acid,-3.750845102150993e-4,8.389533266202863,9.873793698263016e-6,0.997492843920248,0.9997523523750523,167 -> 42,NEG1,1224.1400794982,1223.7200927735,1221.4400863645,1220.4200973508,1224.3000793457,1225.7600860598,1227.380077362,1223.4800796509,1226.6000862121,1224.3000831603,1222.7600822447
5_Xanthine,0.06094391096367967,8.999164763085009,0.26504884283765395,0.6066725567760992,0.9997523523750523,153 -> 55,POS1,1764.920131682,1814.2601356502,1839.9601440438,1942.8401412959,1838.8201217646,1916.9801406859,1997.540161132,1847.6401290894,1916.060146332,1942.6401405344,1736.4801177976
5_Xylitol,-0.013779215973875991,8.539949836536712,0.013388973245785585,0.9078818013540261,0.9997523523750523,153.1 -> 61,POS1,1345.1601028443,1377.5200996399,1433.4200973513,1271.0401039124,1399.9400901795,1441.5001068109,1336.0600967407,1301.8800964355,1326.8000946045,1372.5600967408,1340.0800933837
6_(+)-alpha-Tocopherol,-0.013463907393113936,9.995437911934106,0.013153731037185423,0.9086910653000624,0.9997523523750523,431.4 -> 69.1,POS2,3144.9801864622,5053.5003890985,3749.5802917462,4456.1402816782,3415.0602416996,2580.3801918028,4791.7403869636,3634.2602539056,4341.3603248602,4338.9602661139,1547.3401069644
6_2-isopropylmalate; 7_2-Isopropylmalic acid,0.01390015951202374,9.616708496892302,0.013939363650683934,0.9060160902135768,0.9997523523750523,177.1 -> 71,POS2,1165.9800796509,1241.7000846864,1193.7400779725,1331.1600875856,1292.6000938419,1201.7200889588,1245.5600891113,1240.6000900267,1180.240093231,1316.5600776675,1293.040096283
6_2-isopropylmalate; 7_2-Isopropylmalic acid,0.01390015951202374,9.616708496892302,0.013939363650683934,0.9060160902135768,0.9997523523750523,177.1 -> 71,POS1,2739.0601692198,2753.8601913452,2936.0802230835,2914.0802345274,2888.4801979062,3076.980228424,2653.020187378,3003.0402069084,2860.6001968387,2810.8001937874,2914.7201995843
6_Aconitic acid,-0.09974123854902503,8.978661357664302,0.7097427596747679,0.3995292226724254,0.9997523523750523,175 -> 69,POS1,1949.1001434315,2273.1001625067,1772.9601135249,1803.1201324465,1885.4001045225,1647.3801155093,1729.0201072698,2052.5801429755,1791.5001258854,1839.9801292424,1524.1601028447
6_ADP,-0.09626277844318887,10.521750862239124,0.6753779805363989,0.4111828580863044,0.9997523523750523,428 -> 97,POS1,5511.3004188537,6332.7604866052,5811.9004287723,5512.1603851303,6050.280349731,4824.0003700255,4440.8002624515,5694.640399934,6100.640399933,6352.5604743965,2506.4201736444
6_ADP-Rib,0.04337849437715278,8.756675680961662,0.1335028213477809,0.7148274855978068,0.9997523523750523,560.1 -> 136.1,POS1,1466.2801170345,1390.2000923158,1508.9401130679,1761.8001327505,1674.2201080311,1690.1000976558,1532.480098725,1548.3201141363,1783.440124511,1504.7401008604,1514.5200881958
6_Allantoin,-0.16016525638466975,8.945166630574176,1.8281317690728494,0.1763483710667388,0.9997523523750523,187 -> 187,POS2,1859.1401329038,1966.8401412966,1767.0201148995,1985.5601348878,2067.5201454163,1595.2401123052,1502.2201118467,1970.7601394656,1720.7401161193,1866.0401306148,1503.0201148985
6_Arginine,-0.017875645442744736,8.579974354176185,0.022532961407222718,0.8806779637380705,0.9997523523750523,175.1 -> 60.1,POS2,1473.8201026921,1161.9400863649,1343.7000961302,1505.8801002488,1350.6201095574,1485.4601058966,1233.2400856017,1330.5800971983,1360.3200988766,1358.6801033021,1760.2201232918
6_Argininosuccinic acid,-0.021995651330308005,9.688095527346183,0.03494269028410746,0.8517157994874486,0.9997523523750523,291.1 -> 116.1,POS1,3043.0802230827,3213.2802314748,2882.0201950075,3013.8202247618,3064.2202110292,3045.7602081292,2791.1601982112,3108.0202445983,3207.9202117916,2871.8002014158,2912.9602165217
6_Asparagine,-0.08261339127753091,8.413967103724541,0.47937513962993483,0.48870548908347294,0.9997523523750523,133.1 -> 46,POS2,1263.0200881956,1306.880081177,1216.5600738525,1339.1400947565,1292.1000823974,1241.5000801089,1213.1400756835,1243.5800743102,1215.0600929259,1161.7600784301,1201.8400917053
6_Atenolol,-0.0021108893037255472,8.55783739680122,3.144263008576509e-4,0.9858525966323642,0.9997523523750523,267.2 -> 56.1,POS2,1345.7600860597,1311.1800918581,1388.7000961303,1438.5001106263,1422.1600914,1338.7200813295,1503.2001113888,1269.9000930785,1420.2801017768,1380.6400985718,1314.6800994871
6_ATP,0.048558669776337375,9.832047572022676,0.17067593637504608,0.6795117790491673,0.9997523523750523,508 -> 97,POS1,4209.4202880875,3955.8202743553,2842.5601959229,2947.1002159111,2784.2001876828,3047.720214843,3784.3802833532,3589.9602661141,3644.1602478019,3292.4002265917,2540.2001762393
6_Bilirubin,-0.03443131427864774,9.124253612001464,0.08486215589145374,0.7708134002766636,0.9997523523750523,585.3 -> 584.3,POS2,2144.0601387015,1747.6801071166,2560.1801910398,2097.3601341249,1975.0401344287,1808.1401329043,2157.0201721189,1958.3801345821,2016.5201187139,2362.700149536,1597.780097962
6_CDP,-0.03856389508206438,10.77302769389817,0.10856114765063651,0.7417882325558136,0.9997523523750523,404 -> 97,POS1,8664.9606475809,7160.260490417,5529.6803741437,6375.2404174786,5286.9804038983,6198.440486907,5560.1203765886,6575.3204956045,6125.3404769909,7779.040557862,5106.620346069
6_Citric acid,0.01864219921203456,8.45905285685376,0.024452565006209737,0.8757388925260949,0.9997523523750523,193 -> 111,POS2,1334.9600944519,1309.3800964354,1254.7800941468,1300.0600929259,1218.500076294,1354.7800903322,1263.3400993346,1233.7400894163,1361.640090942,1304.1600837708,1195.8200874329
6_Cytosine,-0.0016186406664704532,8.579489806592436,1.8496134552085063e-4,0.9891490650052767,0.9997523523750523,110 -> 87,NEG2,1398.0400810243,1397.9000930785,1393.6800994871,1392.5200958251,1395.7201004029,1397.2801017758,1400.5001029968,1400.4801025391,1395.7001037597,1393.2600975038,1397.0800933841
6_D-Biotin,0.1421594380318293,8.86781419215122,1.4373715369853715,0.23056515689563384,0.9997523523750523,245.1 -> 79.1,POS2,1586.2401199338,1588.6601028443,1542.7801094061,1711.2401123045,1736.7201232919,1762.4201240538,2155.9201660158,1864.3801460266,1712.8801231385,1534.740112304,1569.6601104739
6_D-Glucose; 5_D-Galactose,-0.03377948393519509,9.781075318874006,0.08251804123952411,0.7739136028236671,0.9997523523750523,163.1 -> 73,POS1,2899.9001960753,3521.4402618424,3354.5002326958,2871.8401908878,3706.5402755734,3455.7602424631,2783.2001914977,3201.9002494807,3211.2002182001,3364.6802444445,2992.760211945
6_D-Mannitol,-0.018519450733808274,10.095602249486822,0.024890459431371692,0.8746403203558413,0.9997523523750523,183.1 -> 69,POS1,4210.7202987658,3823.6602592483,3894.9202728272,4224.9202842727,3915.4602622986,3572.9002532959,3750.8402671815,3914.6602783198,4433.860317231,4195.2802886946,4047.3402938848
6_D-Ribulose 5-phosphate,0.05500142787636316,8.864184446645568,0.21510818741675442,0.6427927833557041,0.9997523523750523,231 -> 71,POS2,1839.5201263445001,1676.3401107788,1548.5001106263,1665.1001167306,1542.1801033028,1757.8801078794,1809.900119782,1763.820106506,1706.1201210027,1575.9801063543,1830.7801361082
6_DL-3,0.055399158472390395,8.567398226684382,0.21663053759115825,0.6416193607007701,0.9997523523750523,167 -> 65,POS1,1404.4201087951,1360.2600975036,1400.3800964354,1335.3400917054,1326.0400848388,1417.8000946046,1454.9200935368,1431.6601066596,1422.88010025,1383.9200820924,1296.8800964353
6_Dulcitol (i.e. Galactitol),0.03354137633489724,9.114078221913845,0.08036646477157205,0.7768014021403774,0.9997523523750523,183.1 -> 57,POS1,2001.5001373285,1971.6401519762,1787.5401153565,2071.7201461798,1754.0801239022,1992.0801391602,1622.5201263423,2542.8201751726,1901.0801277163,1778.1001396173,2832.6001777649
6_Folic acid,0.0015141148042564347,8.62928526938798,1.6216407009839173e-4,0.9898397208125329,0.9997523523750523,442.1 -> 120,POS2,1703.600120545,1354.2800903321,1607.0001029963,1420.9000968933,1228.7800941465,1365.5200920104,1752.46011734,1330.4200935364,1476.7401123043,1414.9801025389,1247.840084076
6_Glutamine; 3_L-Lysine,0.15257537214655878,10.544741938296017,1.6936874194605025,0.1931155985409372,0.9997523523750523,147.1 -> 56.1,POS2,4836.780326844,5500.4403953556,6178.7404556277,7791.4206542968,10573.3206253009,5224.0803680425,4524.6403350823,5487.3404083258,5025.3203811646,6653.0804710387,7373.6205101014
6_Glutamine; 3_L-Lysine,0.15257537214655878,10.544741938296017,1.6936874194605025,0.1931155985409372,0.9997523523750523,147.1 -> 56.1,POS1,4138.1003189097,3853.9002990704,4168.1803245552,4533.080333709,6841.6004638661,4308.5202903747,4031.2802619934,4220.380325317,6521.1804428105,7158.9205360443,10258.7605934176
6_Guanosine,0.006638635638528844,8.727831866290323,0.0031254666764640726,0.9554167918828923,0.9997523523750523,284.1 -> 110,POS1,1619.5801277157,1567.500110626,1581.2801055912,1537.3201141354,1497.840110779,1534.4801177977,1500.3801040645,1572.1001129149,1597.1001052857,1655.8601226801,1367.0600967408
6_Histidine,-0.022224528595961527,8.647117489343843,0.0349451665981757,0.8517106062049261,0.9997523523750523,156.1 -> 93,POS2,1330.7000961305,1456.1601142885,1466.00012207,1517.5001068106,1642.3601226811,1215.7600860594,1489.3001022338,1604.6601142878,1429.8201026917,1578.1001014711,1372.2600860595
6_Hypoxanthine,0.08862122265557662,8.532590803646437,0.553802288360099,0.45676822972582587,0.9997523523750523,135 -> 92,NEG1,1305.52009964,1306.3800888061,1344.1001091004,1314.1600990292,1335.3400955201,1306.9200897217,1338.1600914,1424.6201057435,1533.8401031493,1439.1001014709,1225.000091553
6_Inosine,0.044963941621275115,8.765629625029417,0.14350053409214425,0.7048255125081786,0.9997523523750523,269.1 -> 110,POS1,1521.7201194763,1546.0801124571,1597.8201217656,1606.2201271058,1615.5201034542,1650.5401306151,1491.1800994872,1841.1201362608,1574.0401115418,1600.1801071168,1438.4801063535
6_Kynurenine,-0.0020011445643525324,8.581248357479858,2.827223257239955e-4,0.9865847228248651,0.9997523523750523,207.1 -> 124.3,NEG2,1397.9000968934,1399.7200965881,1396.6401138306,1395.2401084899,1398.1601104731,1399.9601020814,1400.9600868225,1399.9601020815,1396.6001052854,1397.7001113891,1398.1001014708
6_L-Arabitol; 6_Xylitol,0.06240530128309698,9.818172816290332,0.28165072689566273,0.5956213075205105,0.9997523523750523,153.1 -> 57,POS1,3224.2402381895,3227.3602294921,3186.5802192687,3201.820217132,3075.0602073664,2905.2002029427,3133.1402130119,3936.2802963261,3436.6202049259,3251.0002479552,3704.0202560425
6_L-Aspartic Acid,0.16643634064383125,12.521979894734631,2.034692872416798,0.15374523730411738,0.9997523523750523,134 -> 43,POS2,17142.5012588382,15826.82099914,14898.4211616415,30108.18231203,32570.742340096,15844.7610855125,14490.6010360632,21086.6814956709,34317.182434086,38738.302612312,1904.8401374816
6_L-Cystine,-0.018993339236201598,8.707387614209711,0.0255599874400414,0.8729796117298744,0.9997523523750523,241 -> 74,POS2,1484.1401252745,1409.02009964,1544.3201179509,1619.5801086422,1629.46011734,1422.7201156613,1500.0001029967,1576.5801124567,1538.7601165767,1566.7401046753,1498.2801170347
6_L-Tyrosine,0.10733902689874478,11.817342883357753,0.8447387364199699,0.35804499733445294,0.9997523523750523,182.1 -> 136.1,POS1,7792.3005409251,10589.3808097923,12340.7607345662,12287.4607963595,18629.8611755251,8039.9405632073,9554.1007232629,13114.700878142,15961.5012741139,19942.1014633138,16914.9412231453
6_myo-Inositol,0.13607468552333782,8.966745495411201,1.3200928463692643,0.2505753883472872,0.9997523523750523,203.1 -> 95.1,POS1,1716.3601112367,1670.8201332088,1783.8801307673,1816.3401260381,1791.0601234431,1689.8601188656,1897.1801185617,1741.0601196288,2350.3001632692,1995.060123444,1653.280120849
6_NAD,0.026711500227618673,8.62982531662276,0.05045171319549363,0.8222791151824743,0.9997523523750523,664.1 -> 136.1,POS1,1438.3401069642,1468.9401016234,1414.1201019285,1477.1400909425,1389.260093689,1425.720096588,1408.6601028441,1471.2601089479,1539.5601119988,1495.8201026917,1381.2000885008
