lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
PS (34:2),0.057163169,8.072057347,0.404446505,0.524801785,0.998556814,760.5124 -> 575.5124,PS,2532.96019,2534.420177,2780.500214,2037.980125,2337.260139,2765.860176,2217.920139,2535.900169,2281.140171,2946.560196,1512.260086
PS (34:3),0.057194165,7.777888278,0.401223977,0.52645782,0.998556814,758.4968 -> 573.4968,PS,2272.800133,1956.760136,1899.82011,1776.140121,2094.160152,2288.920147,2093.540123,2508.820171,1684.340107,1865.720127,1152.560074
PS (34:4),0.003837656,11.56277932,0.001894325,0.96528396,0.998556814,756.4811 -> 571.4811,PS,28685.24221,30202.40211,32241.62263,25493.94186,28430.74215,28944.96181,29499.68197,31904.46194,27672.8823,27808.22174,7403.620632
PS (34:5),-0.016004672,9.027741608,0.032366866,0.857224843,0.998556814,754.4655 -> 569.4655,PS,4969.220306,5438.460297,5338.980331,4829.320335,4267.480339,5013.880379,4807.900303,5116.240334,4747.860245,4950.100361,1935.860142
PS (34:6),0.009775627,6.927456155,0.01122059,0.915640045,0.998556814,752.4498 -> 567.4498,PS,1067.620075,1048.120079,1068.980072,1067.660069,1108.820076,1011.740074,1064.320076,1112.380081,1064.160072,1161.660099,1169.380085
PS (36:0),0.295276931,8.047373239,10.76200788,0.001036049,0.013522695,792.575 -> 607.575,PS,2184.480183,2212.060158,2464.340164,1905.820137,2201.360157,2378.340176,2566.580173,3027.48019,2860.200207,2661.660179,1569.240105
PS (36:1),0.231886946,10.72142188,6.888254371,0.008676396,0.092363617,790.5594 -> 605.5594,PS,13774.70103,15081.84109,16522.72117,12593.12085,15856.10126,17872.72121,16700.82121,19220.36121,16324.80116,16823.32129,5660.580429
PS (36:2),0.177276785,10.82707047,4.029678724,0.044706454,0.344125062,788.5437 -> 603.5437,PS,15151.32122,16148.18112,17173.72112,15125.44101,17714.78133,18432.62139,18082.42127,20370.0414,17756.581,17587.68118,5521.100533
PS (36:3),0.213963999,8.098767646,5.665201987,0.017304724,0.161331621,786.5281 -> 601.5281,PS,2635.340225,2052.72015,2539.620182,2559.920189,1965.640133,2819.740189,2461.840164,2867.940247,3199.040237,2326.760193,1546.660095
PS (36:4),-0.086197121,7.223158797,0.888926762,0.345768311,0.998556814,784.5124 -> 599.5124,PS,1311.140087,1310.400101,1431.020096,1486.120098,1451.060104,1364.800095,1557.100113,1322.740082,1160.760086,1200.540085,1083.120087
PS (36:5),0.032551006,6.979992293,0.124943764,0.723733228,0.998556814,782.4968 -> 597.4968,PS,1044.980072,1135.300079,1069.980083,1130.300079,1202.58009,1164.920078,1149.320084,1188.980083,1120.700077,1105.880077,1080.34008
PS (36:6),0.085045774,6.933454228,0.850161785,0.356506574,0.998556814,780.4811 -> 595.4811,PS,1056.860077,1018.320061,1023.160069,1130.420074,1065.38007,1162.140072,1163.980087,1126.200081,1083.700077,1098.520084,1069.560078
PS (36:7),0.067589683,8.143340282,0.565935482,0.451878583,0.998556814,778.4655 -> 593.4655,PS,2732.420197,2469.300163,2447.980183,2264.000153,2531.120171,2587.620167,2538.280197,2935.300224,2313.780167,2708.180199,2267.260166
PS (36:8),0.273939182,8.825897316,9.429810852,0.002134863,0.026703579,776.4498 -> 591.4498,PS,3951.660267,3178.960236,4404.920296,3346.220238,3972.000286,4933.500324,4100.660336,4797.00029,4447.440327,4580.58028,2949.12022
PS (38:0),0.14866507,7.039699944,2.613582589,0.105952158,0.662642455,820.6063 -> 635.6063,PS,1083.400066,1153.98008,1119.660076,1089.380089,1127.000076,1206.020088,1224.240086,1301.26009,1160.400082,1305.3601,1148.100075
PS (38:1),0.115480207,7.531792351,1.619465273,0.203166364,0.998556814,818.5907 -> 633.5907,PS,1714.060101,1653.480103,1549.260117,1580.660099,1691.800137,1911.320148,1900.88015,1808.66013,1669.560116,1611.240131,1105.100079
PS (38:2),0.346655319,8.804723648,15.08818,1.03E-04,0.001708762,816.575 -> 631.575,PS,3398.740276,3230.260227,2965.980175,4183.340298,4656.640316,4639.120285,4405.16029,5060.500328,4600.580349,4837.580288,2034.340164
PS (38:3),0.175542771,9.18073823,3.899789949,0.048292145,0.362432549,814.5594 -> 629.5594,PS,5570.040462,5195.320419,5035.880371,4708.720329,5350.840378,6267.160336,5319.380352,6617.560463,5699.240448,5402.38047,2009.760174
PS (38:4),0.021747528,8.96862263,0.059671171,0.807016424,0.998556814,812.5437 -> 627.5437,PS,4842.440369,4929.860397,5045.760361,4021.000267,4040.180256,5250.640472,5320.020367,4711.960354,4398.9603,3608.360268,3144.560184
PS (38:5),0.14152333,7.712897782,2.44975859,0.117542944,0.711419191,810.5281 -> 625.5281,PS,1536.680107,2024.240154,1956.640152,1751.060146,1988.480141,2196.220135,2237.700153,1865.740147,2014.920151,1925.540138,1141.480083
PS (38:6),0.067457105,7.153495101,0.541998572,0.461605632,0.998556814,808.5124 -> 623.5124,PS,1141.220078,1291.220089,1416.160099,1186.34008,1208.500084,1393.06012,1352.780094,1224.540081,1159.460083,1428.960106,1182.260078
PS (38:7),-7.00E-04,7.003294206,5.79E-05,0.993927419,0.998556814,806.4968 -> 621.4968,PS,1077.880074,1212.500076,1286.5201,1097.000084,1089.520081,1184.26009,1226.540092,1094.940079,1196.600082,1073.32008,1060.620079
PS (38:8),-0.068237185,7.134203149,0.553667889,0.456822857,0.998556814,804.4811 -> 619.4811,PS,1190.340084,1318.840096,1215.880085,1341.160099,1334.780109,1238.500099,1220.080086,1155.34008,1297.880085,1213.360077,1263.800095
PS (38:9),-0.029689689,7.228308792,0.105326759,0.745528605,0.998556814,802.4655 -> 617.4655,PS,1237.020084,1161.480095,1295.500092,1577.600117,1451.600109,1513.380104,1230.720089,1367.280102,1301.76009,1198.640091,1385.020088
PS (40:0),0.008575781,6.933345842,0.008648027,0.925907717,0.998556814,848.6376 -> 663.6376,PS,1084.120075,1157.84008,1047.140079,1078.400078,1085.120075,1080.580082,1154.760082,1070.46006,1064.58007,1131.580074,1043.520073
PS (40:1),0.03210021,7.034561227,0.121818664,0.727070311,0.998556814,846.622 -> 661.622,PS,1118.700081,1165.420094,1163.320087,1131.12009,1176.640087,1189.240082,1277.720089,1085.000076,1213.860077,1136.320091,1211.820091
PS (40:2),0.040556786,7.599880547,0.200328814,0.654455567,0.998556814,844.6063 -> 659.6063,PS,2176.620136,1528.400105,1889.480129,1449.920105,1760.440117,2009.60014,2181.760155,1438.680115,1712.240128,1736.700138,1192.240078
PS (40:3),0.017521835,8.570220877,0.038481578,0.844479285,0.998556814,842.5907 -> 657.5907,PS,3920.640308,3025.220181,3896.560314,3103.900261,3808.500313,3788.520302,3060.420258,3907.100212,3794.180283,3475.460266,1647.060127
PS (40:4),-0.053941028,8.731704914,0.365832324,0.545284819,0.998556814,840.575 -> 655.575,PS,3837.700283,4084.160244,3440.680271,4347.100208,4694.360298,3557.920273,3809.040264,4587.580311,3524.940304,4252.140305,1708.340115
PS (40:5),-0.044308337,8.182287522,0.243846645,0.621441565,0.998556814,838.5594 -> 653.5594,PS,2731.540169,2664.880199,2672.240192,2764.48019,2980.580227,2703.120159,2889.400208,3061.460205,2501.820187,2288.100189,1330.700089
PS (40:7),0.148356625,7.614091093,2.679589793,0.101641907,0.651985055,834.5281 -> 649.5281,PS,1501.560093,1666.340118,2030.040176,1558.900116,1730.020103,2051.680164,1422.280098,2097.80014,1838.140133,2021.320152,1348.840092
PS (40:8),-0.006652284,6.994784481,0.005224381,0.942379176,0.998556814,832.5124 -> 647.5124,PS,1130.680077,1403.300117,1055.440075,1086.520077,1060.700077,1218.580078,1215.460091,1049.420074,1080.600071,1163.040085,1059.00008
PS (40:9),-0.025435432,7.018797629,0.076452924,0.782163123,0.998556814,830.4968 -> 645.4968,PS,1158.020084,1102.280071,1196.140095,1248.94009,1135.320076,1179.860077,1077.620079,1157.480091,1175.220085,1166.680073,1133.460075
PS (42:0),0.034831728,6.916240517,0.142449012,0.7058584,0.998556814,876.6689 -> 691.6689,PS,1028.260071,1072.560062,1084.500084,1048.540085,1080.40007,1097.100067,1206.460072,1011.820072,1091.500076,1053.300076,1081.020077
PS (42:1),0.031277786,6.930906364,0.114987929,0.734535377,0.998556814,874.6533 -> 689.6533,PS,1072.200073,1124.200077,1054.440071,1079.300072,1054.580078,1119.420067,1097.040073,1071.66008,1064.380077,1167.040081,1072.880074
PS (42:10),-0.017109426,6.943823908,0.034422382,0.852811236,0.998556814,856.5124 -> 671.5124,PS,1152.740074,1093.840084,1026.520081,1103.780075,1124.320091,1076.860073,1174.960091,1039.280079,1079.32008,1083.480068,1127.020084
PS (42:11),-0.014227318,7.033024813,0.023946377,0.87702143,0.998556814,854.4968 -> 669.4968,PS,1107.080078,1287.94009,1177.060078,1117.200073,1204.800083,1290.080093,1135.580067,1233.880096,1083.740078,1111.520077,1111.780079
PS (42:2),-0.00738689,6.98289048,0.006433683,0.936070044,0.998556814,872.6376 -> 687.6376,PS,1126.220081,1165.300083,1111.100075,1209.220081,1040.720078,1134.780075,1128.18008,1193.780083,1033.320068,1151.820095,1122.84008
PS (42:3),0.058714128,7.022286536,0.407218719,0.52338456,0.998556814,870.622 -> 685.622,PS,1081.580074,1132.220093,1118.460079,1228.540073,1089.38007,1167.020069,1118.480087,1155.460083,1203.260082,1259.200096,1205.460091
PS (42:4),-0.026393527,7.197191629,0.083213107,0.772989424,0.998556814,868.6063 -> 683.6063,PS,1485.260094,1219.400085,1434.960102,1327.180088,1224.280098,1356.360081,1367.020103,1336.000095,1385.460102,1144.620083,1136.440079
PS (42:5),0.01294788,7.087603172,0.019906154,0.8877995,0.998556814,866.5907 -> 681.5907,PS,1057.340065,1231.680092,1299.020092,1260.400078,1259.400082,1298.18008,1101.38007,1111.700073,1339.440071,1329.84008,1069.860069
PS (42:6),0.014049278,7.02544012,0.023351526,0.878546487,0.998556814,864.575 -> 679.575,PS,1210.400082,1163.260082,1183.240074,1158.820084,1123.780087,1204.00008,1294.240093,1108.780087,1141.840076,1165.220078,1040.04007
PS (42:7),0.04661693,8.016394975,0.268149767,0.604575633,0.998556814,862.5594 -> 677.5594,PS,2221.360157,2139.600151,2469.200169,2311.060162,2262.140163,2358.600159,2368.400158,2420.220161,2383.140175,2282.540184,2230.280155
PS (42:8),0.012367202,7.002972793,0.018067595,0.893073825,0.998556814,860.5437 -> 675.5437,PS,1257.060089,1036.000076,1111.280075,1262.400093,1072.420071,1057.840065,1161.400082,1163.380096,1213.500084,1211.200081,1046.200066
PS (42:9),-0.038093436,6.968061812,0.170850425,0.679357112,0.998556814,858.5281 -> 673.5281,PS,1099.880062,1162.740089,1094.54007,1107.820076,1157.34008,1066.260078,1056.98008,1092.560074,1158.460083,1118.520077,1172.180069
PS (44:0),-0.017397878,6.920895992,0.03556115,0.85042464,0.998556814,904.7002 -> 719.7002,PS,1114.280075,1055.32008,1143.980083,1082.320072,1052.340065,1044.100071,1079.140076,1055.360069,1129.760075,1090.040073,1048.660072
PS (44:1),-0.0560337,6.955917649,0.369262281,0.543406663,0.998556814,902.6846 -> 717.6846,PS,1080.620075,1158.940083,1129.100082,1117.060078,1103.700066,1100.640087,1079.140076,1080.98008,1049.520077,1082.600075,1201.420086
PS (44:10),-0.024517761,6.906626641,0.070515184,0.790588145,0.998556814,884.5437 -> 699.5437,PS,1057.780079,1131.560078,1095.240074,1057.120071,1028.940075,1073.58007,1049.88007,1060.220078,1080.340069,1031.820084,1109.640079
PS (44:2),-0.041727328,6.975046942,0.205202932,0.650553564,0.998556814,900.6689 -> 715.6689,PS,1205.200077,1140.800079,1102.420078,1131.240082,1113.700081,1081.680073,1167.68008,1074.600067,1125.42009,1098.740074,1107.700073
PS (44:3),-0.021673491,6.966833697,0.055291015,0.814099751,0.998556814,898.6533 -> 713.6533,PS,1129.340069,1089.580067,1089.900085,1146.600082,1116.040081,1154.740074,1136.980076,1084.480083,1050.50008,1079.540066,1198.360073
PS (44:4),-0.03205456,6.941411475,0.120796082,0.728172673,0.998556814,896.6376 -> 711.6376,PS,1089.480072,1111.620083,1116.940071,1079.860065,1119.560078,1056.280075,1102.940086,1061.300072,1130.760078,1061.100075,1133.380077
PS (44:5),-0.054858977,6.918252138,0.353291971,0.552255515,0.998556814,894.622 -> 709.622,PS,1087.460072,1090.920082,1155.300087,1046.640076,1094.020081,1051.680084,1132.240074,1034.840069,1018.400078,1047.920074,1112.240086
PS (44:6),0.034272519,6.924208248,0.137857788,0.710420017,0.998556814,892.6063 -> 707.6063,PS,1056.00008,1057.180073,1028.72007,1080.000076,1069.800076,1061.360081,1116.760082,1077.180084,1102.020088,1078.840084,1189.260082
PS (44:7),-0.002149895,6.943762245,5.43E-04,0.981406913,0.998556814,890.5907 -> 705.5907,PS,1110.90007,1070.840073,1079.58007,1102.320076,1066.580082,1108.380074,1128.800083,1059.06007,1105.500072,1037.40007,1210.960083
PS (44:8),-0.009681186,6.925196104,0.011009805,0.916433244,0.998556814,888.575 -> 703.575,PS,1140.400078,1103.940075,1064.940079,1052.760071,1062.200073,1104.200081,1056.960075,1135.120079,1045.180069,1063.600071,1100.220085
PSo (16:0),-0.006239114,7.545269626,0.004728322,0.945178434,0.998556814,484.3035 -> 299.3035,PS,1905.800133,1849.200142,1418.980099,1767.980118,1595.800114,1653.640125,1696.080124,1768.120121,1489.660107,1922.860149,1287.620094
PSo (18:0),0.059895019,9.164810688,0.453914962,0.500481641,0.998556814,512.3348 -> 327.3348,PS,6804.080536,7150.760521,3182.180176,3958.080265,4820.140369,7254.520451,7982.940445,4606.520325,3284.840214,3987.180286,3448.160275
PSo (20:0),0.048648359,7.483544555,0.286511881,0.592464519,0.998556814,540.3661 -> 355.3661,PS,1837.820133,1429.92012,1448.060101,1663.480114,1553.220112,1777.440132,1430.780106,1688.180119,1530.340111,1806.900139,1415.480106
PSo (28:0),0.148731231,7.072533308,2.618795247,0.105604592,0.662642455,666.4706 -> 481.4706,PS,1072.140072,1144.760086,1104.020088,1158.000072,1168.420078,1156.200089,1161.580074,1306.180103,1457.020092,1199.840088,1283.760086
PSo (30:0),-0.034239099,6.949860627,0.137935808,0.710341783,0.998556814,694.5019 -> 509.5019,PS,1196.940071,1155.060081,1076.620075,1093.440083,1051.080082,1100.860081,1052.080074,1104.280079,1062.980076,1139.040085,1103.000084
PSo (30:1),-0.006147659,6.965490378,0.00445213,0.946801203,0.998556814,692.4862 -> 507.4862,PS,1072.760082,1061.020069,1204.660091,1133.500088,1121.300076,1076.840076,1113.940083,1124.420086,1138.440079,1132.020081,1090.48008
PSo (32:0),0.039344566,6.963010715,0.182309052,0.669396342,0.998556814,722.5332 -> 537.5332,PS,1103.000088,1171.340084,1114.040085,1065.800083,1037.74007,1141.120083,1222.780083,1122.860069,1057.480072,1116.020077,1096.400078
PSo (32:1),0.003638007,6.912318198,0.001553647,0.968558464,0.998556814,720.5175 -> 535.5175,PS,1105.040077,1082.140076,1013.780083,1090.080074,1067.100075,1116.420082,1061.720062,1047.660069,1075.280083,1088.060081,1075.040085
PSo (34:0),-0.029645662,7.008319981,0.103650849,0.747491695,0.998556814,750.5645 -> 565.5645,PS,1244.800095,1123.680077,1066.280083,1162.380077,1117.440071,1050.960075,1157.740082,1130.300079,1177.520096,1100.040085,1300.460098
PSo (34:1),0.127636029,7.087206165,1.932334051,0.164503314,0.897888998,748.5488 -> 563.5488,PS,1074.820072,1238.800079,1072.600067,1256.060097,1173.66008,1495.000107,1206.100082,1138.680069,1222.820091,1313.000099,1159.18008
PSo (34:2),-0.008800699,6.914119978,0.009090908,0.924039805,0.998556814,744.5175 -> 559.5175,PS,1020.760067,1080.98008,1077.920074,1133.360073,1061.680073,1062.280079,1040.740067,1062.56007,1061.920074,1131.100082,1103.200081
PSo (34:2),-0.008800699,6.914119978,0.009090908,0.924039805,0.998556814,746.5332 -> 561.5332,PS,1156.260075,1187.820091,1107.200073,1128.560081,1235.640087,1302.120094,1131.18008,1045.620079,1034.140076,1085.72007,1067.620079
PSo (34:4),0.031368578,6.982970747,0.116029226,0.733381667,0.998556814,742.5019 -> 557.5019,PS,1061.800079,1125.940083,1090.54007,1151.660084,1154.640079,1057.40007,1122.400082,1205.000084,1164.58009,1176.300083,1107.520081
PSo (36:2),-0.038404522,7.194611187,0.176148712,0.674704084,0.998556814,774.5645 -> 589.5645,PS,1310.860096,1384.160099,1294.500092,1281.000092,1432.780102,1227.680092,1343.480083,1240.100094,1412.480106,1323.140083,1137.200085
PSo (36:3),0.03403045,6.985470835,0.13660746,0.711677224,0.998556814,772.5488 -> 587.5488,PS,1132.560078,1158.560074,1049.740074,1063.200077,1199.480095,1085.60009,1142.460072,1231.000076,1140.060074,1156.920082,1081.060085
PSo (36:4),0.004900015,7.139746003,0.002856291,0.957377928,0.998556814,770.5332 -> 585.5332,PS,1159.440083,1362.700108,1184.940083,1182.220081,1380.940098,1201.760086,1265.860088,1384.820099,1200.900074,1258.840084,1263.180099
PSo (36:5),-0.052688401,6.986268531,0.327405386,0.5671909,0.998556814,768.5175 -> 583.5175,PS,1206.8801,1197.16008,1102.060078,1073.940079,1184.240093,1067.420071,1150.860085,1085.860077,1160.640091,1109.620075,1107.520077
PSo (38:0),-0.026189515,6.983806729,0.080884508,0.776102312,0.998556814,806.6271 -> 621.6271,PS,1149.820084,1126.460087,1136.100086,1133.460087,1155.66008,1196.640087,1072.300068,1124.940079,1170.420086,1052.660072,1107.540081
PSo (38:2),-0.019191119,7.313310365,0.044248438,0.833392073,0.998556814,802.5958 -> 617.5958,PS,1360.32011,1395.740101,1396.7201,1408.580101,1666.140118,1300.680096,1212.760101,1772.800133,1450.920105,1420.240108,1239.940083
PSo (38:3),0.127806502,7.107770442,1.940513934,0.163612743,0.896287325,800.5801 -> 615.5801,PS,1167.300083,1028.040073,1101.32008,1359.360096,1272.700092,1444.440105,1147.16008,1245.560093,1278.900097,1385.820107,1112.640076
PSo (38:3),0.127806502,7.107770442,1.940513934,0.163612743,0.896287325,804.6114 -> 619.6114,PS,1279.860092,1177.08009,1423.760086,1256.760078,1253.440098,1221.98008,1208.500088,1167.760078,1491.800106,1468.60009,1108.68008
PSo (38:4),-0.003516228,6.98680144,0.001458207,0.969539003,0.998556814,798.5645 -> 613.5645,PS,1149.440083,1124.480083,1084.48008,1132.940071,1172.740082,1126.560085,1153.620079,1211.940083,1075.420082,1101.700081,1117.680092
PSo (38:5),0.029918909,6.960514814,0.105440478,0.745396027,0.998556814,796.5488 -> 611.5488,PS,1065.200085,1099.260078,1042.120075,1155.34008,1156.800083,1289.480087,1048.320076,1076.360077,1162.240074,1077.50008,1054.180073
PSo (38:6),-0.066821116,6.96243452,0.52596973,0.468306215,0.998556814,794.5332 -> 609.5332,PS,1182.900085,1098.060081,1082.020081,1248.50008,1102.400085,1106.400074,1042.58007,1138.020077,1127.420074,1059.720074,1054.34008
PSo (40:0),0.075912083,7.560023255,0.700507085,0.402613359,0.998556814,834.6584 -> 649.6584,PS,1690.460125,1657.420128,1606.740124,1946.180153,1522.120117,1696.040108,1435.400101,1887.960125,2051.220154,1837.780109,1218.600079
PSo (40:1),0.10386347,7.0197336,1.274635,0.258898955,0.998556814,832.6427 -> 647.6427,PS,1117.800079,1230.880089,1076.940083,1107.940083,1057.060074,1063.700073,1202.100079,1205.420074,1289.020096,1265.300079,1123.680065
PSo (40:2),0.058812828,7.015894106,0.408789496,0.52258455,0.998556814,830.6271 -> 645.6271,PS,1130.860088,1172.240074,1161.760082,1152.180077,1066.300079,1139.400082,1143.560078,1236.500076,1156.100079,1261.840088,1087.300079
PSo (40:3),0.118671713,7.19268584,1.681429079,0.19473467,0.998556814,828.4811 -> 643.4811,PS,1238.060089,1220.520088,1130.420074,1298.100086,1455.660091,1363.220085,1226.660091,1331.780109,1664.460094,1324.920086,1114.120087
PSo (40:4),-0.03748311,7.182649553,0.167679771,0.682182154,0.998556814,826.5958 -> 641.5958,PS,1352.680103,1370.020096,1261.580093,1424.600101,1229.400097,1211.260098,1403.000107,1280.620087,1205.520077,1387.880104,1140.860081
PSo (40:5),0.082032521,7.005047371,0.794896818,0.37262353,0.998556814,824.5801 -> 639.5801,PS,1144.220078,1103.720078,1150.580078,1146.760082,1064.120075,1138.860088,1069.24007,1097.960083,1315.800087,1332.480091,1048.660069
