lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank,blank_solvent
TAG(60:10)_FA 16:1,0.024853722370844614,7.2263226858506835,0.05939971247781983,0.8074472471045472,0.9999898852101796,972.9 -> 701.9,TAG1,1057.8400764467,977.960067749,1039.0400733948,1054.2600708008,1114.5000801085,1040.9600753785,1021.9800720212,1016.860069275,1015.9000740049,1007.9600677491
TAG(60:10)_FA 18:0,-0.008346850403246522,7.249903516028881,0.006707858754955165,0.9347250268012857,0.9999898852101796,972.9 -> 671.9,TAG1,1022.5400657654,1094.3200759888,1107.8600769043,1005.4600753783,1121.3400764465,1083.3600883487,989.7400779723,1006.5000686647,1062.2400703431,999.3400688172
TAG(60:10)_FA 18:1,0.0036623224171410864,7.304963220757263,0.0012958345272751082,0.971284191550269,0.9999898852101796,972.9 -> 673.9,TAG2,1109.3200874327,1084.100074768,1112.1400794984,1067.1000747682,1043.9600715635,1124.4400711062,1086.5600776672,1120.9400711061,1113.5000839233,1126.3000831607
TAG(60:10)_FA 18:2,-0.021997994336018133,7.281330026494433,0.04665786152364537,0.8289843887264384,0.9999898852101796,972.9 -> 675.9,TAG2,1148.9400825502,1082.7400817869,1037.800075531,1047.2200698851,1056.000072479,1072.7400741576,1067.3600730893,1047.9800758362,1142.2000885009,1026.0200805664
TAG(60:10)_FA 20:0,-0.034697312906499043,7.300637518185914,0.11627637461454049,0.7331086874737107,0.9999898852101796,972.9 -> 643.9,TAG2,1164.6000785828,1107.7800941468,1068.2600669863,1076.2800865171,1077.9200820925,1086.6800765989,1061.0600776674,1078.980075836,1111.820072174,1118.8200836183
TAG(60:10)_FA 20:4,-0.031377768754788406,7.315866681698752,0.09520689792216874,0.7576591811094812,0.9999898852101796,972.9 -> 651.9,TAG2,1052.8400802612,1145.6400833128,1149.1400756837,1123.0400810241,1044.0000610351,1054.2400741577,1074.8600845337,1193.2400741576,1098.0200691223,1134.2600746157
TAG(60:11)_FA 16:0,-0.04949928509931166,7.351982453787142,0.23751251547275665,0.6260085079873092,0.9999898852101796,970.9 -> 697.9,TAG1,1059.6600761414,1249.860080719,1240.4200897216,1073.8800773621,1167.1200714113,1017.1200714112,1222.540088653,1054.8800735473,1102.2000770569,1056.4800720215
TAG(60:11)_FA 16:1,0.0925974918582622,7.320223564518692,0.8290461602687156,0.3625484867710142,0.9999898852101796,970.9 -> 699.9,TAG1,1060.2800827026,1069.2200736997,1005.8000679017,1149.5400772099,1037.4800720213,1142.7600898743,1362.7200775147,1017.3400688173,1121.0400772095,1034.1200752258
TAG(60:11)_FA 18:0,0.09125710656684383,7.3568835424935415,0.8079430651296704,0.3687290837225529,0.9999898852101796,970.9 -> 669.9,TAG1,1142.0200767516,1083.3000640873,1020.8400764466,1204.0400810242,997.0200614932,1632.9201011653,1105.6400718687,1000.0000724791,1040.6400794982,1005.7200736998
TAG(60:11)_FA 18:1,-0.04741873192172182,7.3000101261946995,0.21706298244026181,0.6412869486860574,0.9999898852101796,970.9 -> 671.9,TAG2,1107.0800743101,1082.5200767514,1097.0200805662,1127.2200927731,1050.2600708007,1083.700077057,1057.4000854492,1072.4400787354,1151.6800918579,1115.1000823976
TAG(60:11)_FA 18:2,0.03699620322864656,7.386978935873965,0.13303518269825432,0.7153055837636199,0.9999898852101796,970.9 -> 673.9,TAG2,1144.8000717165,1088.4800872802,1229.6800727851,1161.9400901793,1158.3800773627,1468.5201110833,1052.9400749204,1060.240070343,1077.8400840758,1067.6200790406
TAG(60:11)_FA 20:0,-0.08306917617942274,7.359806711068289,0.6690324839741622,0.4133891306111784,0.9999898852101796,970.9 -> 641.9,TAG2,1073.6200752259,1302.7801017766,1178.3200912476,1137.2200775145,1105.2200775146,1108.6800842286,1150.9600830075,1058.9600753785,1127.8400802611,1096.2400779722
TAG(60:11)_FA 20:4,0.012290949193030273,7.361298208320561,0.01465300344082987,0.9036517561510184,0.9999898852101796,970.9 -> 649.9,TAG2,1226.3000907896,1133.0200843809,1104.6200752261,1091.1800727843,1226.0600814822,1166.2000961305,1098.3800849914,1096.8800811768,1114.7600860593,1017.4200820919
TAG(60:12)_FA 16:0,-0.018116185343022298,7.197605250566217,0.03147320797136033,0.85918878830261,0.9999898852101796,968.9 -> 695.9,TAG1,1028.8400726315,1012.8200836181001,1041.8200645445,990.2200737001,1022.0200767517,1054.5200767516,975.1400718691,965.4200744628,1064.520072937,1020.4000740051
TAG(60:12)_FA 16:1,-0.014282720338942588,7.245271428714145,0.019634738735594404,0.8885620089355675,0.9999898852101796,968.9 -> 697.9,TAG1,1106.4600868225,1027.6200675962,1077.0000724791,1015.0600776672,1061.5200691223,1043.0800743103,1081.440078735,991.4800872801,1059.1200866701,1028.3400878904
TAG(60:12)_FA 18:0,-0.07913516864802007,7.237173538802948,0.6017833893751828,0.43789839012310683,0.9999898852101796,968.9 -> 667.9,TAG1,1082.1400794982,1083.2800750732,1047.0200805666,1042.7000770568,991.0800666811,1029.1800689697,1020.1600723268,981.1200675966,1133.3400764464,1060.5400772094
TAG(60:12)_FA 18:1,-0.11404895787678744,7.333042529066823,1.2585977701895825,0.2619166805237412,0.9999898852101796,968.9 -> 669.9,TAG2,1139.3000831602,1173.860073089,1102.0200691223,1229.4000854491,1128.2400856014,1097.8600769043,1033.4600715636,1026.3200645447,1127.4200897218,1105.3200798034
TAG(60:12)_FA 18:2,0.01343945131411795,7.294253941711159,0.017431170019519437,0.894962812086506,0.9999898852101796,968.9 -> 671.9,TAG2,1085.5600814817,1134.8400840761,1037.1600646972,1048.3000755312,1142.7000770567,1066.1600646973,1077.1200714108,1054.1600723266,1144.1000900269,1124.2600822449
TAG(60:12)_FA 20:0,-0.04665532012582665,7.316662896127068,0.21045684411041599,0.6464095697335902,0.9999898852101796,968.9 -> 639.9,TAG2,1256.1800918578,1080.2000694279,1109.4200820922,1042.7000656129,1059.2800750732,1103.5800743101,1099.0000686646,1075.4400863645,1118.0800743102,1100.9400825502
TAG(60:12)_FA 20:4,0.04991120923368103,7.30889293854738,0.24076491519770316,0.6236541978001117,0.9999898852101796,968.9 -> 647.9,TAG2,1046.4800758362,1010.400074005,1159.4600868227,1105.6200714111,1168.2200851439,1145.0800895694,1111.0600814818,1043.3400764466,1101.0800895689,1043.5200767517
TAG(60:2)_FA 16:0,0.002200456537028494,7.236437007638483,4.658204480243455e-4,0.9827806949571202,0.9999898852101796,988.9 -> 715.9,TAG1,1107.4600791932,1062.6400756835,1008.8400611874,1001.8600692748,989.9200668335,1100.460083008,1055.9800758357,1033.5600700377,1043.2000732421,1016.1000671387
TAG(60:2)_FA 16:1,0.028601137883647796,7.258613311772156,0.07870295355400359,0.779062883294576,0.9999898852101796,988.9 -> 717.9,TAG1,1036.9800758363,990.1800689697,999.5000762938,1119.3000755307,1088.2000732422,1099.8400802612,1007.5200691223,1027.0800666807,1184.1800842284,1074.9600753782
TAG(60:2)_FA 18:0,0.06662616687815327,7.221230739394317,0.4265456258752922,0.5136888433113309,0.9999898852101796,988.9 -> 687.9,TAG1,1046.6000709534,1005.9000740051,1007.9800643922,980.9400672912,1083.3200759887,1030.9800796507,1132.4200782775,978.8800697326,1038.5800704955,1018.9200744631
TAG(60:2)_FA 18:1,0.04658993416831291,7.29418886343761,0.2094093311096137,0.6472307585767925,0.9999898852101796,988.9 -> 689.896,TAG2,1074.0400772094,1056.7800788879,1060.8000717163,1051.1800804139,1093.3000831604,1139.9400863645,1070.5800704953,1071.500072479,1172.2000846864,1120.1400794984
TAG(60:2)_FA 18:2,-0.005491254289751993,7.302665129460888,0.0029116510968953957,0.9569672583523493,0.9999898852101796,988.9 -> 691.9,TAG2,1104.7800827029,1039.6200752258,1182.4400787357,1032.7200660703,1090.0200767518,1161.3800697323,1050.1600723267,1034.9800720213,1152.6800842286,1080.6000671387
TAG(60:2)_FA 20:0,0.013394568568239939,7.297615508950015,0.01731414198318071,0.895313964026708,0.9999898852101796,988.9 -> 659.896,TAG2,1028.180065155,1145.0400772094,1068.9200897216,1061.5000724792,1104.6200752258,1102.860076904,1073.3400802613,1057.2400627136,1171.0200805661,1025.4800682068
TAG(60:2)_FA 20:4,-0.02296299661821101,7.281717614611352,0.050869318428931276,0.8215574406863332,0.9999898852101796,988.9 -> 667.9,TAG2,1115.3200759887,1119.6200828551,1036.1800689695,1072.3800811766,1063.5200767516,1107.3400878903,1019.920074463,1077.5200767516,1092.9800834656,1092.5800743101
TAG(60:3)_FA 16:0,0.005340579193391213,7.236812453563189,0.002743265934212591,0.9582289407139112,0.9999898852101796,986.9 -> 713.9,TAG1,1071.8400802612,1036.6800689697,1060.3800735471,996.9000625611,1030.6400718691,1058.2000694275,1105.7400779729,979.7800674438,1066.8000755312,1067.6000747679
TAG(60:3)_FA 16:1,0.03794179812443345,7.193867475292733,0.13800774267027294,0.7102696735266347,0.9999898852101796,986.9 -> 715.9,TAG1,1003.4800682068,1009.4000701906,979.7200698851,990.7000732422,988.0400772093,1092.0600814821,1004.020072937,999.0600814818,1064.3200798033,1029.840068817
TAG(60:3)_FA 18:0,0.03554656856498286,7.279208172564564,0.12179133115027097,0.7270997092562919,0.9999898852101796,986.9 -> 685.9,TAG1,1016.6200790406,1019.2000694276,1117.7200698852,1063.5800628663,1146.7200813294,1074.8000679015,1071.3800735474,1023.3800735472,1156.0600891121,1042.9000701904
TAG(60:3)_FA 18:1,0.023644059311625314,7.303721575878731,0.053979729135890664,0.8162775343186849,0.9999898852101796,986.9 -> 687.9,TAG2,1104.2400894164,1096.6000671387,1087.9400787354,1026.5200691223,1094.0400848388,1116.8000717163,1116.9600868221,1051.9800682068,1159.7200775145,1060.4000740046
TAG(60:3)_FA 18:2,0.032251671236355466,7.301897219056602,0.1004595694154824,0.751278828290259,0.9999898852101796,986.9 -> 689.9,TAG2,1121.1000747681,1096.8000717166,1052.5800781248,1042.7800750734,1221.6400833128,1049.0200805663,1087.8600730896,1046.2400741578,1124.9600791931,1048.5000762939
TAG(60:3)_FA 20:0,0.038986521622807475,7.302020551961307,0.14684407609379568,0.7015697018243794,0.9999898852101796,986.9 -> 657.9,TAG2,1094.820083618,1055.0800628663,1099.8400726318,1069.9800720214,1065.3800811767,1137.7600708009,1128.5800781253,1098.4800834655,1092.0600700377,1116.460079193
TAG(60:3)_FA 20:4,-0.03583363686894003,7.278420193806604,0.12381413132707059,0.7249340168991097,0.9999898852101796,986.9 -> 665.9,TAG2,1113.0400810238,1043.7400741576,1060.3200759884,1124.3400764465,1048.3600769042,1083.8200798033,1028.9800682067,1066.4000740054,1114.3000793459,1075.0600738522
TAG(60:4)_FA 16:0,-0.0668372093767078,7.246678067331115,0.4299578228122476,0.5120096446694091,0.9999898852101796,984.9 -> 711.9,TAG1,1031.2000770567,975.1800765988,1300.6000938412,999.7000770567,1005.5600662232,1025.4600677488,1009.8600654599,1063.1600723269,1060.5000762939,1054.740070343
TAG(60:4)_FA 16:1,0.034706649557032385,7.223065772732963,0.11574549945823431,0.7336954493017189,0.9999898852101796,984.9 -> 713.9,TAG1,1032.7000694274,981.7200698849,1028.0600814816,1041.3800849912,1074.6600799559,1060.8400802614,1039.2800712584,1002.0000762939,1057.6800727844,1052.7400779724
TAG(60:4)_FA 18:0,0.0024029430004562364,7.282731954802321,5.563550145950558e-4,0.9811818989593638,0.9999898852101796,984.9 -> 683.9,TAG1,1079.5600891112001,1021.9600677491,1120.8800849914,1026.2200736998,1088.6800765991,1102.4200820924,1055.0000724789,1003.240070343,1216.2800903319,1095.2800750733
TAG(60:4)_FA 18:1,0.12791965836547284,7.390295262026131,1.5881644616603732,0.20758857716807927,0.9999898852101796,984.9 -> 685.896,TAG2,1070.7600898741,1096.1800804139,1124.4800720216,1130.9800872801,1292.2200927739,1229.180091858,1217.3800811768,1087.8000679017,1217.4200782777,1080.3800697323
TAG(60:4)_FA 18:2,0.03067756560042516,7.273601120898141,0.09075039957638509,0.7632253368186732,0.9999898852101796,984.9 -> 687.9,TAG2,1116.3400764464,1048.0400810239,1039.6200790405,1040.3200645448,1085.7200698853,1036.4400749207,1112.0600852965,1093.2200775145,1077.880065918,1109.0400810245
TAG(60:4)_FA 20:0,-0.01345832424938767,7.301166981173667,0.017494541944476305,0.8947731600551663,0.9999898852101796,984.9 -> 655.9,TAG2,1109.8000717165,1174.5000801087,1063.000072479,1038.1000747681,1033.3600692748,1157.6600685121,1065.2800788879,1081.8600692748,1112.4600753783,1109.9400749207
TAG(60:4)_FA 20:4,0.05489882515108359,7.388171540307378,0.29212978137369666,0.5888589378409178,0.9999898852101796,984.9 -> 663.9,TAG2,1131.8400802611,1109.2000770568,1097.3800697326,1117.820072174,1165.0400810241,1118.2400741577,1181.2000846863,1156.5200729371,1373.9201011648,1131.26007843
TAG(60:5)_FA 16:0,0.11504201594954035,7.303774798003288,1.2777480926467089,0.2583181595798657,0.9999898852101796,982.9 -> 709.9,TAG1,1013.9200782775,1089.8600807191,1036.8200759888,1046.4800720216,1034.2200698853,1088.0400848388,1332.5600967405,1071.2200889587,1138.9600753785,1007.4600677491
TAG(60:5)_FA 16:1,0.07469927097920362,7.23608137394219,0.536687658068272,0.4638087194657893,0.9999898852101796,982.9 -> 711.9,TAG1,1030.6000709533,1069.3400764465,987.640068054,984.0600776671,1049.5600700378,1015.880065918,1058.0200729371,1156.6200675962,1048.1200714111,1016.460079193
TAG(60:5)_FA 18:0,-0.18597611304200948,7.364218148762699,3.354362624024695,0.06702715380358319,0.9999898852101796,982.9 -> 681.9,TAG1,1222.4800834649,1669.6200904848,1007.780067444,1009.0200729368,1057.020072937,1054.1000823973,1068.7200660705,1130.6200752262,1051.9800758361,1112.520084381
TAG(60:5)_FA 18:1,0.08024746849782961,7.312705154596073,0.6225288767573571,0.4301090891084698,0.9999898852101796,982.9 -> 683.9,TAG2,1116.4400787355,1051.8600769041,1043.0200805665,1080.980075836,1108.1200752258,1118.8400840758,1067.980079651,1234.0600814822,1093.3200721742,1097.2400665283
TAG(60:5)_FA 18:2,7.353785927287498e-4,7.360806849331229,5.2462300857314403e-5,0.994220903705414,0.9999898852101796,982.9 -> 685.9,TAG2,1294.7200927729,1156.7000846864,1039.9400672911,1090.4400672911,1243.1400909427,1120.0000686646,1081.0800781249,1132.7600784303,1094.8000755313,1089.6600723266
TAG(60:5)_FA 20:0,-0.04500300115159825,7.4757880560426635,0.1978285336311023,0.6564793298343466,0.9999898852101796,982.9 -> 653.9,TAG2,1195.1800727842,1320.2200927736,1037.5800743103,1497.0801200871,1231.2200965879,1217.5000762938,1220.100090027,1218.7800865177,1165.1600952148,1119.6600837707
TAG(60:5)_FA 20:4,0.033303774688892784,7.342104050488887,0.10741598585148227,0.7431053977684627,0.9999898852101796,982.9 -> 661.9,TAG2,1161.2600898747,1078.2200736998,1074.8000793454,1131.5200767519,1090.3400726318,1121.6200675964,1233.4600830079,1095.420074463,1133.140083313,1151.600086212
TAG(60:6)_FA 16:0,0.04390398299553108,7.2709412344623745,0.18563059517958302,0.666578392439084,0.9999898852101796,980.9 -> 707.9,TAG1,1068.9800758362,1073.4000816347,1007.880062103,1016.9000778196,1075.2000770574,1061.0600662232,1110.6400833128,1042.0600700378,1176.9400939942,1013.5800743104
TAG(60:6)_FA 16:1,-0.030950856573034154,7.24190476625539,0.09213328766393081,0.7614824404202978,0.9999898852101796,980.9 -> 709.9,TAG1,1118.9200744628,1008.3800659178,1078.4800796507,1012.0000762942,1042.6000633239,1003.6800727843,1044.1800727845,1030.140071869,1102.5800743102,999.0400657656
TAG(60:6)_FA 18:0,-0.03052121237512865,7.249463115521416,0.08957830257381477,0.7647139425541571,0.9999898852101796,980.9 -> 679.9,TAG1,1094.2200775145,1029.7800712586,1065.7400817872,1019.6800804138,1075.6800689698,1004.0800704955,1009.18006134,1025.5600738525,1167.6800842284,1179.7600860597
TAG(60:6)_FA 18:1,-0.007401460987034461,7.297833884429157,0.0052895907410162035,0.9420213152703563,0.9999898852101796,980.9 -> 681.9,TAG2,1068.5000801085,1162.4200782776,1052.4800796507,1078.0400695801,1060.520072937,1110.3000793457,1116.3000717165,1045.6400756835,1119.0600738526,1106.4600791931
TAG(60:6)_FA 18:2,-0.04897830221023849,7.28124760492412,0.23133495404256466,0.6305357420848665,0.9999898852101796,980.9 -> 683.9,TAG2,1107.2800788879,1126.7800827024,1044.2200775147,1088.6400718691,1034.2800712585,1081.2800788881,1037.5000686643,1061.2800712586,1120.300086975,1047.2600746155
TAG(60:6)_FA 20:0,0.06499007726647642,7.477843508545708,0.41133798492983775,0.521291177136731,0.9999898852101796,980.9 -> 651.9,TAG2,1219.720085144,1092.7200775148,1126.6600990294,1253.6200942989,1135.2800788881,1236.1000976568,1171.5600929258,1355.2200965891,1531.9801139829,1087.9000816345
TAG(60:6)_FA 20:4,0.00512669677457471,7.297574397480428,0.0025370548251436587,0.9598281917942557,0.9999898852101796,980.9 -> 659.9,TAG2,1109.9600868224,1101.6400794984,1074.080078125,1043.1800804137,1067.8800811766,1070.7000808714,1072.6200904844,1125.3600883488,1146.420078278,1134.1800804137
TAG(60:7)_FA 16:0,4.3751975203048935e-4,7.37483218464591,1.8527560430525725e-5,0.9965656240072087,0.9999898852101796,978.9 -> 705.9,TAG1,1235.4000892643,1040.5000610346,1074.3800735474,1116.9600791929,1119.1200828554,1112.5000801081,1059.7800674437,1168.3200798029,1430.1400947571,1155.4200897215
TAG(60:7)_FA 16:1,-0.0370908167824113,7.25555230583915,0.13242755139213402,0.7159282301680845,0.9999898852101796,978.9 -> 707.9,TAG1,1093.7800827026,1124.7400741576,1027.2200698854,1019.0400772094,1020.9800758362,1076.2600708007,1042.3200759888,1010.7000617984,1115.2400779726,1016.5200653078
TAG(60:7)_FA 18:0,-0.05284743577638391,7.254765334862556,0.26881256199752546,0.6041294301317891,0.9999898852101796,978.9 -> 677.9,TAG1,1048.8000755309,1123.9800720218,1048.2600784301,1063.9600830077,999.2400665282,1052.4000701905,1052.4200782776,1020.3200721741,1115.0200805664,1029.9600753784
TAG(60:7)_FA 18:1,0.0022151683197123248,7.315444569982101,4.739761014487254e-4,0.9826306335704649,0.9999898852101796,978.9 -> 679.896,TAG2,1118.2200736998,1095.2400856016,1050.9600791931,1100.4000740052,1070.7800827027,1045.9200820922,1177.0600738527,1069.6600646972,1206.660087585,1096.1000823974
TAG(60:7)_FA 18:2,-0.015508731850346385,7.274043030660608,0.02318090585800686,0.878987574916826,0.9999898852101796,978.9 -> 681.9,TAG2,1072.6200790403,1092.6800804138,1080.6200752261,1041.2000808713,1056.0200653078,1113.5000724791,1036.5200691222,1029.1000671386,1131.7000694275,1096.6000709534
TAG(60:7)_FA 20:0,0.009099002734677977,7.305814471326627,0.007997086046175272,0.9287430210067733,0.9999898852101796,978.9 -> 649.9,TAG2,1156.1200866699,1061.44008255,1070.3600845336,1066.3000564574,1098.8800735475,1100.9800758361,1103.2800827025,1071.0200729368,1141.020088196,1075.8000831602
TAG(60:7)_FA 20:4,0.009957392987494084,7.276143835455261,0.009561032553237148,0.9221065660400483,0.9999898852101796,978.9 -> 657.9,TAG2,1101.5800781247,1047.8200721742,1071.9400787354,1053.0800704957,1127.0600814819,1025.0800704956,1107.4200782774,1037.3400688172,1096.4000892638,1202.2000885011
TAG(60:8)_FA 16:0,0.016196229574228276,7.2825633302875294,0.025322963728370507,0.8735649505991221,0.9999898852101796,976.9 -> 703.9,TAG1,1053.2000770568,1183.2000808719,1015.7200698852,1062.900074005,1122.6400794981,1060.9000778198,1097.6000709531,1076.5800704958,1035.8800811767,997.6000709532
TAG(60:8)_FA 16:1,-0.0059725542402888476,7.26544484385641,0.003437714694329186,0.9532451999897558,0.9999898852101796,976.9 -> 705.9,TAG1,1119.1000709534,979.2800750733,1037.5600700374,1134.7400779723,1039.7000808716,1088.9800682069,1073.3800697326,1042.9600715637,1080.8400802612,1067.5000724791
TAG(60:8)_FA 18:0,-0.10308751295597428,7.3267213933993824,1.0286966013462266,0.31046499522143445,0.9999898852101796,976.9 -> 675.9,TAG1,1258.7800827022,1122.1400756836,1231.200088501,1033.4400672914,1109.920082092,1094.4600753784,1100.4000816346,1013.340068817,1049.7600708008,1036.5200691223
