lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
PG (40:7),0.043415210379992956,7.082586646406951,0.2353468848873963,0.6275872265256219,0.9989215810569301,838.5328 -> 649.5328,PG,1037.9200706481,1039.5000610353,1038.3200759888,1107.1200675966,1061.6600646975,1079.0000801085,1073.9200706482,1137.4200782775,1099.1800765989
PG (40:8),0.06583911163718037,7.1230381037664285,0.5428362585293154,0.46125966010840724,0.9989215810569301,836.5172 -> 647.5172,PG,1093.1800727845,1043.4200744629,1104.6600685119,1053.8200759889,1172.300094604,1059.2000770569,1175.280082703,1091.0800781248,1157.6800804135
PG (40:9),-0.005024895998498388,7.094239240370385,0.0031551507311031735,0.9552057996721994,0.9989215810569301,834.5015 -> 645.5015,PG,1079.6400794983,1069.2400741578,1089.4800796506,1082.2400817869,1117.6000785827,1059.4800720217,1050.9400749208,1078.6600799565,1125.8800773615
PG (42:0),0.057447736928878244,7.056403326317109,0.41089487596160656,0.5215156508088831,0.9989215810569301,880.6737 -> 691.6737,PG,1016.7600669861,1029.1600685118,1048.7600708011,1010.8600845338,1129.6800804136,1047.2400741577,1063.6200714111,1033.4800643922,1120.8800735473
PG (42:1),-0.005732476309905649,7.093874280601485,0.004109999894046257,0.9488832119821374,0.9989215810569301,878.658 -> 689.658,PG,1083.8600692751,1083.7400703431,1078.4200820923,1107.9400749207,1145.1800804141,1122.2200698852,1036.8600616455,1034.2000770569,1060.7800750731
PG (42:10),0.03185722479516479,7.059660842219622,0.1265388936711117,0.7220479756270554,0.9989215810569301,860.5172 -> 671.5172,PG,1071.0000686644,1028.5600738526,1022.2800636291,1067.4400825499,1127.8200836178,1015.0200653073,1078.0600738525,1063.5400810243,1049.6400756837
PG (42:11),0.006367313844231137,7.072084500695517,0.005061305258961368,0.9432840643241063,0.9989215810569301,858.5015 -> 669.5015,PG,1096.2000694276,1068.5000801087,1051.2200698851,1053.6400718692,1072.740070343,1045.5400657654,1102.0600700381,1069.260070801,1046.840068817
PG (42:2),0.04457107618952807,7.10502503353269,0.24839772888673184,0.6182055521834753,0.9989215810569301,876.6424 -> 687.6424,PG,1035.4000701904,1067.6000785827,1120.9200859069,1046.7200736998,1202.8400726322,1081.6600837707,1044.560070038,1077.1400756835,1150.0000839234
PG (42:3),-0.01928880157789835,7.063888997245233,0.0464065059097456,0.8294385582744228,0.9989215810569301,874.6267 -> 685.6267,PG,1074.6600837709,1039.2200851442,1122.960079193,1039.9600715637,1058.9600791929,1064.1000709533,1058.0200767516,1040.240070343,1052.9400711059
PG (42:4),0.006172103363843626,7.086342077502912,0.004759529456687783,0.9449981022897378,0.9989215810569301,872.6111 -> 683.6111,PG,1042.4600753781,1037.9000740051,1120.6400756835,1097.000076294,1101.5400848389,1055.3400688172,1100.8200874328,1060.3000717162,1085.0400695804
PG (42:5),-0.011159103786576653,7.062163308026288,0.015524725700850617,0.9008416081872878,0.9989215810569301,870.5954 -> 681.5954,PG,1071.9200668334,1046.0400733948,1090.3200759887,1039.8200645448,1094.3800773619,1036.5400695801,1064.9000740048,1021.3000717162,1074.3800811768
PG (42:6),-0.0358445826946819,7.079539218664643,0.16056781005806864,0.6886342851496291,0.9989215810569301,868.5798 -> 679.5798,PG,1069.5200805665,1139.0400733951,1049.0000686648,1114.4800720214,1103.0400695798,1036.4000740048,1042.280078888,1083.4600753784,1019.6800689699
PG (42:7),-0.05544447445101678,7.095457957063844,0.3844259764386999,0.5352439952815294,0.9989215810569301,866.5641 -> 677.5641,PG,1154.0200843816,1062.1000709533,1110.8200759888,1099.8800773621,1028.880077362,1057.8800773622,1111.2600784302,1063.2000732419,1074.3000717163
PG (42:8),0.002012742434924943,7.071985602384617,5.055017463863054e-4,0.9820623806614888,0.9989215810569301,864.5485 -> 675.5485,PG,1080.6200828551,1099.4800834655,1036.4600791928,1043.0800628664,1089.3200836181,1026.8400840758,1082.9000740052,1067.4400749206,1078.6400718689
PG (42:9),-0.020249315181450355,7.0948737249446765,0.05129693227211768,0.8208216885760603,0.9989215810569301,862.5328 -> 673.5328,PG,1083.640071869,1113.7800827027,1118.3400688172,1070.2000732421,1118.9200782776,1071.5800743106,1080.840080261,1054.8200759889,1048.1600723266
PG (44:0),-0.035029368946349365,7.0794055339151285,0.1531136754186342,0.6955774014248834,0.9989215810569301,908.705 -> 719.705,PG,1047.0600662231,1044.060081482,1139.3400840752,1085.1400718689,1032.1200752259,1040.4000701902,1095.5200767516,1045.220069885,1124.04006958
PG (44:1),-0.06764156957741758,7.1689461600504085,0.5751144627286443,0.44823369257793017,0.9989215810569301,906.6893 -> 717.6893,PG,1129.1200866699,1129.6800765993,1209.4000854497,1177.2400894164,1150.0800857544,1099.240081787,1115.9800872802,1069.2200736997,1192.9200820919
PG (44:10),0.00844562170585653,7.06462995228633,0.008898810584133665,0.9248442336722354,0.9989215810569301,888.5485 -> 699.5485,PG,1039.0400772095,1089.920082092,1083.1000785827,1031.6800727845,1072.5400772097,1060.0000801087,1104.6400947575,1032.7600708009,1043.4800720213
PG (44:12),-0.01067047918771273,7.07339005079838,0.014210505513116423,0.9051107074979154,0.9989215810569301,884.5172 -> 695.5172,PG,1089.2400741577,1041.1800689697,1066.9200706482,1088.6000747679,1072.7800827025,1052.6600685119,1077.7600746154,1052.580078125,1072.2200851438
PG (44:2),0.005381367222061251,7.1383760292747755,0.003634572265987568,0.9519267260235215,0.9989215810569301,904.6737 -> 715.6737,PG,1128.2400817871,1103.9000816345,1114.6600723265,1120.6400756835,1109.3400764463,1132.3400802612,1116.1000823973,1127.2400741578,1105.4000778197
PG (44:3),0.01221011313877054,7.1078451957069815,0.018661707842994035,0.8913407621288151,0.9989215810569301,902.658 -> 713.658,PG,1124.360080719,1038.0600700378,1115.1600685121,1079.5400733946,1118.8200759888,1126.5400848386,1040.8800735475,1109.0200843813,1093.7600746156
PG (44:4),0.029536083300433707,7.085144944044951,0.10901596074466591,0.7412672435678893,0.9989215810569301,900.6424 -> 711.6424,PG,1041.2400665281,1047.1000671387,1111.6800804139,1071.6600761413,1056.060070038,1028.9000740052,1131.3000755311,1144.040084838,1060.5200691224
PG (44:5),-0.05214430962820894,7.066058419658166,0.339242259875295,0.5602669307329063,0.9989215810569301,898.6267 -> 709.6267,PG,1117.8800811763,1090.1000671385,1058.4400749206,1071.6200752257,1027.1200675965,1085.9000778198,1043.0400657654,1028.9800758362,1042.7000770567
PG (44:6),-0.018279717665877146,7.0672450965497875,0.041689599528012655,0.8382125965561882,0.9989215810569301,896.6111 -> 707.6111,PG,1132.7000808715,1046.9600830076,1049.1400756835,1056.5600738524,1051.2400703431,1035.280078888,1049.2400779723,1096.2800788879,1055.0200691223
PG (44:7),0.022643666494677635,7.090546300792619,0.06408666556615883,0.8001496421734697,0.9989215810569301,894.5954 -> 705.5954,PG,1106.6200828551,1075.9200820921,1055.5200729371,1050.4200744629,1098.6600837707,1120.3600692748,1076.3800773617,1062.2600746157,1083.360092163
PG (44:8),0.03348837131800727,7.0905959524166615,0.14023693217797906,0.7080455831974979,0.9989215810569301,892.5798 -> 703.5798,PG,1038.3600730898,1054.8800773618,1118.5800743105,1076.8800811767,1199.6000823974,1033.360080719,1121.2200813293,1037.760070801,1051.3200721742
PGo (16:0),0.10022579438817536,7.231635610415038,1.2713790678814068,0.2595081270697906,0.9989215810569301,488.3083 -> 299.3083,PG,1206.7600746149,1091.2200851441,1138.0800857543,1228.9200859074,1174.8200874324,1297.2600860597,1372.2201080325,1159.3400802612,1066.1400833129
PGo (18:0),-0.03551130878295001,7.3384559872944894,0.16076549425344488,0.6884527206882103,0.9989215810569301,516.3396 -> 327.3396,PG,1280.4200859076,1224.2200965876,1409.9800949098,1312.1201057436,1353.3200836179,1196.1200904845,1443.960102082,1111.3000831605,1229.7600936886
PGo (20:0),0.07004415419310628,7.476270223026618,0.6314149262148927,0.42683678424821647,0.9989215810569301,544.3709 -> 355.3709,PG,1618.8401184083,1288.1600952141,1257.3000869751,1390.2401161191,1686.060115814,1354.7600936888,1300.5600967406,1492.5200881957,1329.7800865174
PGo (28:0),0.05239774151962212,7.093468795039571,0.3434661399326844,0.5578353005426414,0.9989215810569301,670.4753 -> 481.4753,PG,1098.8000717167,1055.6400718689,1048.0800819393,1075.6600723267,1089.2200736999,1072.8000869751,1101.7400779722,1172.800086975,1034.4600753781
PGo (30:0),0.05104792049879724,7.080585726144208,0.3254408559160029,0.5683560904840471,0.9989215810569301,698.5066 -> 509.5066,PG,1027.2200737,1063.2400665283,1047.620075226,1081.0600700376,1150.8200798038,1097.7200737001,1032.9200782776,1090.5800743104,1071.360069275
PGo (30:1),-0.0030640934090525617,7.076362414609752,0.0011721890998674933,0.9726879649235747,0.9989215810569301,696.491 -> 507.491,PG,1110.4800796509,1092.1800727845,1026.3800773621,1058.0200767516,1121.3600769046,1085.9200782773,1019.5800666808,1052.3000717164,1068.1200752259
PGo (32:0),0.06916191283722305,7.093644231392698,0.5977845698632914,0.4394245636575042,0.9989215810569301,726.5379 -> 537.5379,PG,1045.8200759887,1020.8600730895,1096.40007782,1054.7600708008,1077.0400657653,1081.3200798033,1155.7800827024,1111.9600791932,1105.4600791931
PGo (32:1),0.03949111851886141,7.087921153481291,0.1947848588231269,0.6589637041607019,0.9989215810569301,724.5223 -> 535.5223,PG,1058.0200653074,1067.30008316,1051.8000755311,1062.0400772095,1093.9600753783,1060.8200798037,1044.8800621032,1156.9600944518,1113.8400764464
PGo (34:0),-0.014217275490968654,7.136490471839281,0.025375966806512995,0.8734338145031165,0.9989215810569301,754.5692 -> 565.5692,PG,1089.380065918,1159.7000846864,1096.8200759887,1163.2200851441,1056.5000686647,1167.8400840758,1128.0200729371,1112.8600807189,1071.5600852962
PGo (34:1),-0.019200565242739817,7.071699215421925,0.04598387655818592,0.8302051097960567,0.9989215810569301,752.5536 -> 563.5536,PG,1149.6000938412,1019.0600700378,1039.3000755309,1069.2000617982,1089.2200813294,1037.1800804136,1053.5400772096,1042.5000610353,1102.0200767517
PGo (34:2),0.0115463861245182,7.084702435717564,0.016651189461335203,0.8973264031143674,0.9989215810569301,750.5379 -> 561.5379,PG,1078.1600761411,1070.2400779722,1063.3600769041,1066.9600791932,1093.0800781253,1094.0200691225,1037.6600723268,1089.0400733948,1096.5600776673
PGo (34:3),-0.004139191328846284,7.081697835882161,0.0021405142390475973,0.9630984839793819,0.9989215810569301,748.5223 -> 559.5223,PG,1042.8000602723,1138.4800796509,1041.2600708008,1090.4000778197,1133.3600807187,1059.6000747681,1038.4000701905,1069.9000778197,1056.740070343
PGo (34:4),0.04593210745609306,7.195555941785851,0.26610166193629947,0.6059588803660335,0.9989215810569301,746.5066 -> 557.5066,PG,1093.460079193,1162.9800910951,1181.5800933837,1162.3800811767,1337.9600982668,1110.380077362,1216.7800827015,1087.3200759888,1116.3400802612
PGo (36:0),-0.010263256342166037,7.064612177361496,0.013142617634941622,0.908729477509892,0.9989215810569301,782.6005 -> 593.6005,PG,1067.1600914,1045.9200820922,1032.6200866697,1128.9600830077,1121.8600807188,1017.4200668333,1061.0200805663,1045.7200737,1036.0600814818
PGo (36:1),-0.029638616674734185,7.100811578624521,0.10984495559246643,0.7403207207125037,0.9989215810569301,780.5849 -> 591.5849,PG,1105.3000793454,1057.0000686643,1114.4200820924,1106.1400718689,1130.7400856016,1053.8400802612,1062.9000778194,1048.1000671387,1119.940071106
PGo (36:2),0.05313175100915658,7.105652562697491,0.3536411336761289,0.5520591743978811,0.9989215810569301,778.5692 -> 589.5692,PG,1171.5800781247,1040.5600776672,1081.9800872802,1031.6200714111,1091.6400794985,1103.5800819397,1226.520080567,1068.7600746154,1018.120071411
PGo (36:3),-0.006163477431080696,7.088841647502496,0.004749310870404866,0.9450570843252503,0.9989215810569301,776.5536 -> 587.5536,PG,1085.0800666811,1077.2600822447,1130.1400718691,1047.5400619507,1068.6800842283,1071.6200790403,1107.1200866699,1075.1600761415,1055.8800735473
PGo (36:4),-0.006262288794789223,7.120455535180765,0.004916326972944196,0.9441009146219325,0.9989215810569301,774.5379 -> 585.5379,PG,1110.380077362,1062.1400794984,1084.90007782,1184.2600784304,1147.6800842289,1112.8800849913,1086.2600746154,1077.460079193,1068.6400794985
PGo (36:5),-0.006652787090785345,7.076103542286061,0.005524501942994808,0.9407501988309168,0.9989215810569301,772.5223 -> 583.5223,PG,1101.1400680541,1030.5000686646,1084.9000740051,1067.2400779727,1044.580078125,1047.0000686645,1082.5000839234,1090.8600845336,1082.3800811766
PGo (38:0),0.02554209915247258,7.087788292845063,0.08149283005041152,0.7752844753443057,0.9989215810569301,810.6318 -> 621.6318,PG,1053.7000770569,1042.1400794983,1081.4600753784,1085.3000793458,1107.9400787354,1071.5200767519,1059.1600723266,1101.0000801085,1107.3600883484
PGo (38:1),0.009394647331782675,7.082106942526582,0.011018879749538968,0.9163989377209405,0.9989215810569301,808.6162 -> 619.6162,PG,1100.3800773621,1026.0600738525,1067.2200813293,1073.3200683594,1099.9000778196,1109.6800918578,1042.0800743102,1044.8800811767,1108.0200767516
PGo (38:2),-0.01787002076427056,7.084216798261848,0.03987023479091378,0.8417345141551515,0.9989215810569301,806.6005 -> 617.6005,PG,1047.9000625611,1088.2400741579,1106.2000846862,1067.7800674438,1036.1800727844,1115.6200752256,1039.2000770566,1066.4600677494,1117.7200775146
PGo (38:3),0.027239341727074,7.114186656518263,0.09290718295814626,0.7605133051388405,0.9989215810569301,804.5849 -> 615.5849,PG,1036.8400802611,1051.3600692749,1104.8200759888,1153.6400833131,1214.4400825501,1067.6800804136,1065.6000595094,1083.6800765991,1112.5800743102
PGo (38:4),0.020634958641679656,7.090978801817818,0.053273353998373185,0.8174622473389902,0.9989215810569301,802.5692 -> 613.5692,PG,1135.6200790406,1014.3800697327,1095.9400863646,1081.0000762938,1111.4600830076,1099.9800796509,1070.1000709533,1109.1000785826,1015.6000633238
PGo (38:5),0.023880273628314873,7.080823133468323,0.07124118975293281,0.789538108444948,0.9989215810569301,800.5536 -> 611.5536,PG,1050.9200744628,1029.5800704956,1046.3600730898,1141.6400909424,1066.8400688173,1129.5000801087,1087.8600730897,1056.9600830077,1054.6800689699
PGo (38:6),-0.010917098563168064,7.111771445225865,0.014937261855173523,0.9027262990313341,0.9989215810569301,798.5379 -> 609.5379,PG,1104.4200744631,1075.5000915526,1076.7000770568,1182.1600837703,1122.6800804137,1114.2600784301,1088.2600822446,1081.6200752257,1030.0400695801
PGo (40:0),0.02634592380369624,7.07120208904052,0.08661794749810114,0.768521588329527,0.9989215810569301,838.6631 -> 649.6631,PG,1091.2200813292,1033.9600715637,1062.0800743103,1039.340068817,1111.460079193,1100.4800872801,1062.4400749205,1032.0200805663,1066.9400787355
PGo (40:1),0.02042933546166478,7.091967776470411,0.05219018438756806,0.8192950923287032,0.9989215810569301,836.6475 -> 647.6475,PG,1090.4800720216,1082.6600761413,1050.7200736999,1085.0400695802,1089.2800712585,1166.1400985719,1047.6400756836,1068.3000640869,1059.3200759887
PGo (40:2),0.03142787271399594,7.068190246201306,0.12313689058001187,0.7256568712632645,0.9989215810569301,834.6318 -> 645.6318,PG,1019.3800697326,1048.7400665283,1064.5600738525,1053.2600784302,1127.3400840759,1040.6600723267,1073.9000816343,1037.8600769042,1113.2800788879
PGo (40:4),0.070987874269693,7.113719484707103,0.6314838919867123,0.4268115345094423,0.9989215810569301,830.6005 -> 641.6005,PG,1094.0800704956,1059.4400749206,1082.8200721741,1075.9800720216,1118.8000755309,1183.0400733947,1195.2200775143,1035.3800773623,1045.1000747679
PGo (40:5),-0.05171279699853581,7.097258122327283,0.33413862847292775,0.5632322161839259,0.9989215810569301,828.5849 -> 639.5849,PG,1142.7000770567,1076.7200775145,1052.7200851439,1117.5200767516,1097.9600830079,1046.2800712585,1060.820072174,1031.8000717162,1146.8800735469
PGo (40:6),2.7002462010919354e-4,7.097282439972458,9.119032406967875e-6,0.9975905729542559,0.9989215810569301,826.5692 -> 637.5692,PG,1065.4200706482,1032.3000831602,1179.4800834654,1068.9600715639,1081.1200790404,1063.0600624085,1032.3600730895,1170.280086517,1080.3800773618
PGo (40:9),0.039443541374684955,7.07356693339212,0.19406135429546645,0.659557666834353,0.9989215810569301,832.6162 -> 643.6162,PG,1054.8800697326,1028.0600624084,1079.4200744628,1030.3400611878,1112.7400817868,1098.8600654601,1064.9600715638,1034.1600723267,1111.2400779724
PGo (42:0),-0.02674185326034646,7.098754459489761,0.08940093979143338,0.7649401223753718,0.9989215810569301,866.6944 -> 677.6944,PG,1069.6200790405,1088.2400779722,1091.7000808715,1120.5800819396,1033.020072937,1050.3600769041,1116.540081024,1090.5400733948,1123.0400810241
PGo (42:1),0.007352645992978737,7.1025985438948815,0.006767063620940039,0.9344382411875767,0.9989215810569301,864.6788 -> 675.6788,PG,1144.9600868223,1052.8600769042,1064.0600738527,1102.5400695802,1101.2400779722,1123.4400672915,1064.6000823975,1098.6400718689,1058.9800796507
PGo (42:2),0.0662747664231407,7.08466865233182,0.5486921991059721,0.4588525537341408,0.9989215810569301,862.6631 -> 673.6631,PG,1071.7600631716,1018.8000679015,1029.1400642396,1086.9800796506,1173.0000953677,1107.2800750733,1098.420074463,1028.4000587465,1076.9800720215
PGo (42:4),0.021794412772906037,7.0635372911659875,0.05927813676813293,0.8076405337367286,0.9989215810569301,858.6318 -> 669.6318,PG,1090.4200706482,1047.2800674437,1036.5200805664,1061.0800628661,1098.2800750735,1076.2400741575,1059.7600746154,1066.7600746152,1013.4600677491
PGo (42:6),-0.004134385202822172,7.082697351653451,0.002134942571390741,0.9631465075995838,0.9989215810569301,854.6005 -> 665.6005,PG,1035.1600685119,1084.9400787355,1099.3800735473,1083.1000709535,1100.6400794982,1082.1800689696,1066.3200645448,1042.4000740051,1082.7800827027
PGp (16:0),-0.03966628505179748,7.1178424410328445,0.19705563806872456,0.6571080208415477,0.9989215810569301,486.2926 -> 297.2926,PG,1101.7200775149,1142.8400802612,1128.5400772094,1084.2200775146,1102.7600784302,1120.3400840759,1070.6600723268,1043.9200744627,1120.7400703433
