lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,blank_solvent
Cer(t18:0/18:0(2OH)),0.02765478401767281,8.72151451394128,0.08946826844243194,0.7648542335397762,0.9990118469723621,600.6 -> 282.4,cer,3377.6602592475,3706.4402580262,3897.66027832,2953.5002021788,3588.1802864089,3450.2002220165,3554.9802398676,4198.8203086859,3264.9802246089,3363.4402389544,3029.4202117915,2590.8201866149
Cer(t18:0/20:0(2OH)),-0.08294445963904497,9.627571133412408,0.8155764549036455,0.36647668918172427,0.9990118469723621,628.6 -> 282.4,cer,5966.8604164129,7226.2805328378,6289.2004699712,7352.2605476366,8426.360626221,5190.2403564448005,6311.2204093912,9018.5006179807,6256.3604545582,6505.1804695113,3376.140239715,2722.3201828007
Cer(t18:0/22:0(2OH)),0.09220177446401684,9.76464385667233,1.0092709362662688,0.31507756347696814,0.9990118469723621,656.6 -> 282.4,cer,5966.9603805554,7587.6605148328,8664.6205787652,6595.2404556271,8230.2006149288,6527.7804832469,6323.8804626458,12671.3409385692,7382.4005012494,6607.0404319779,2617.980178833,2637.7201843259
Cer(t18:0/24:0(2OH)),0.02092160141761227,9.736355003498089,0.05194849632656329,0.819706779955577,0.9990118469723621,684.7 -> 282.4,cer,6415.2804183956,7818.7005691528,7540.1205635037,6485.9204292318,8315.8006896956,5731.7203788771,6693.5804519642,11100.5008811951,6630.1404724127,6941.040496826,3930.9202690133,3350.8402595515
Cer(t18:0/26:0(2OH)),0.02555220210942642,8.500540559354237,0.07603123494378572,0.7827495989315397,0.9990118469723621,712.7 -> 282.4,cer,2721.7201919555,2856.7201919547,3385.5202484116,3131.3602027898,2922.5202217101,2944.5401840208,2882.0801887511,3440.7002563467,2892.38021469,3106.4002304071,2629.8201980597,2435.6801567079
Cer(t20:0/26:0(2OH)),0.11863090018193735,8.375858855126905,1.6335875679448595,0.20120755473394486,0.9990118469723621,740.7 -> 310.4,cer,2551.3601684575,2726.6202011102,2704.4801826484,2574.3601913447,2761.6001930238,2672.9201812742,2846.7401962283,3258.4002265936,2915.1602134704,2745.3601913444,2433.9201660154,2415.2801780701
CerP(d18:0/16:0),-0.016167497734775042,9.58943353799679,0.030984194295790246,0.8602756549999987,0.9990118469723621,620.5 -> 266.4,cer,6522.2604522711,5682.0803604121,7769.9406585697,6308.6004600537,7684.2206001293,5602.6004257209,6057.6003990184,8275.2006378177,7633.3006019591,5974.6604385377,2564.5401763916,2527.7801780697
CerP(d18:1/12:0),0.014637533938543775,8.242101344051067,0.024782909245230744,0.8749092145743909,0.9990118469723621,562.4 -> 264.3,cer,2514.5001869196,2542.8201904295,2600.0601844785,2383.6801681517,2406.0601654056,2657.920192718,2528.9601860048,2557.020195007,2341.4601669311,2464.7401695249,2518.7801742554,2390.5001678462
CerP(d18:1/14:0),-0.021064713112886057,8.311441937859897,0.05142291460763504,0.8206055387173061,0.9990118469723621,590.5 -> 264.3,cer,2634.260181428,2994.3402137757,2595.6401748652,2558.9401741026,2478.1001739501,2703.8001899715,2497.7001876828,2622.1401748653,2696.0401992791,2526.120162964,2562.6801795955,2610.940200806
CerP(d18:1/16:0),-0.05579781844360235,9.762901564549688,0.3696703375681807,0.5431840172480377,0.9990118469723621,618.5 -> 264.3,cer,6119.5004272453,8579.6205673216,9562.8405609148,7056.1605148302,7714.3205833443,6451.9204559331,6342.8404464723,10794.1608200063,7784.4404907218,6181.7204589847,2468.9801826475,2446.2601699827
CerP(d18:1/18:0),0.10854474578527852,10.053364394716434,1.4020735757547698,0.23637669483427484,0.9990118469723621,646.5 -> 264.3,cer,5820.9404449466,9406.3006019589,9575.6607131947,9708.560691832,10832.2407798773,8423.1205444367,8233.0405235313,14357.4211311314,8767.0206222531,9156.540645599,2352.1401634216,2379.4801673889
CerP(d18:1/2:0),0.028648733845064188,8.207473290703389,0.09483331963701058,0.758120234051519,0.9990118469723621,422.3 -> 264.3,cer,2602.2601852414,2405.5201683045,2394.9401817322,2283.7601547242,2370.1601829524,2512.2801513675,2332.9001541137,2434.4601783751,2416.6201667782,2572.5001831048,2535.4001884459,2457.1401748658
CerP(d18:1/20:0),0.08041769000801886,8.570265866050395,0.7543069852160968,0.3851160303500417,0.9990118469723621,674.5 -> 264.3,cer,2616.7201995846,2861.2202033997,3585.1802635179,3377.6402435303,3140.5202102663,3234.5002250676,2961.9002189631,4047.2802848829,3100.5001983637,3124.0002174392,2500.9401702878,2579.3201942443
CerP(d18:1/22:0),-0.00637947881948487,9.84042496047487,0.004835873694535309,0.9445594389363438,0.9990118469723621,702.6 -> 264.3,cer,5920.4603920006,8655.6605682373,8628.2605743382,7897.9406013498,9422.3806762707,7636.5605049129,7524.0005035411,10537.6607780432,7621.0205116273,7033.5004997255,2502.1201705935,2420.1601676942
CerP(d18:1/24:0),0.06053595467505777,9.303020163003454,0.4329036266332267,0.5105676116192576,0.9990118469723621,730.6 -> 264.3,cer,3956.7602844241,5890.6604042051,6216.5404205309,5655.060432433,5123.4203643786,4706.3602752692,4845.0403137214,8184.4205207827,5331.5404014586,4942.9403228738,2595.2401847839,2426.2401733398
CerP(d18:1/24:1(15Z)),0.049596922248663834,8.813681669803916,0.2883746254455808,0.5912639960296703,0.9990118469723621,728.6 -> 264.3,cer,2782.8201866151,4216.0402870165,3954.5403099051,4129.8803329475,3760.5602798467,3622.5602416994,3751.3602867121,5372.260322568,3225.6002502434,3543.140239714,2547.3001747132,2486.700180054
CerP(d18:1/26:1(17Z)),0.0732561025114597,8.509542223482434,0.6251525497170931,0.429138985791875,0.9990118469723621,756.6 -> 264.3,cer,2700.8201980589,2922.2201995849,3293.960273743,2983.8202209472,3086.0402107238,3624.2602539072,3029.5002136233,3531.6602363589,2793.4802017216,2778.4601860045,2389.0201797485,2467.6601638794
CerP(d18:1/8:0),0.017650863026586597,8.234407222172473,0.03603096644777937,0.8494515577315763,0.9990118469723621,506.4 -> 264.3,cer,2523.6601638793,2667.0801734917,2454.5401649473,2410.2201614381,2325.4001693729,2524.6601715089,2719.8002014162,2513.6601867674,2406.8601608276,2344.620159149,2477.0201873775,2460.2801704405
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.10557178606125193,8.855387124329852,1.3065238519798825,0.2530249966294105,0.9990118469723621,722.5744 -> 369.1,CE,3841.340255737,3455.3602600102,3746.8202629087,3926.3802604666,3617.460247039,4264.1003265386,3502.6202430722,3842.7602958689,4299.7202873235,4052.3602752682,3545.1602478029,3714.4002609253
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.08952022249824407,9.890106165437393,0.9523685150557704,0.32911714409096443,0.9990118469723621,720.5435 -> 369.1,CE,6936.300506591,10271.3208198559,8029.3004760748,8207.980628967,6714.7004394532,7574.2605438233,8284.1605148329,12075.0408172613,7996.300575257,6821.0204963694,3416.5602416998,3550.9002532965
"lanosteryl palmitoleate, 18:2 Campesteryl ester",-3.9806396979377424e-4,12.425028814070979,1.90225585683379e-5,0.996520048834054,0.9990118469723621,680.6002 -> 369.1,CE,38649.4227028045,53351.6438980012,52045.8637581049,48678.1233444167,55742.3242225886,44449.723358152,41464.7627906803,67537.6047782969,48148.0033035269,46802.883529667,3420.1602439879,3727.6002426144
Lyso_C17 sphingosine-1-phosphocholine,0.028546834385010062,6.997297898499617,0.08960933189729259,0.7646743978524464,0.9990118469723621,451.3223 -> 184.1,SM,1148.6200828553,1079.680084228,938.5800628662,1101.8400764465,1000.0600700379,1119.0800819401,1103.8400726315,1077.5600738526,1042.2800750733,1022.0600776673,963.3800735473,909.6800575254
Lyso_PC(10:0),0.06248463814923573,7.302898036651604,0.43534722991475583,0.5093767409589498,0.9990118469723621,412.2386 -> 184.1,SM,1530.4001045226,1167.0800743104,1197.0200843812,1259.0000839239,1061.3600692749,1059.1600685118,1343.9801063542,1457.260089875,1389.9401168819,1224.4800872805,1651.5001144409,994.280067444
Lyso_PC(11:0),0.07451168282523583,7.127673506765271,0.6145273144850814,0.4330882706440141,0.9990118469723621,426.2542 -> 184.1,SM,1309.680088043,985.3400688172,1137.4800758363,1141.7200775145,1046.7400741575,1220.2400817872,1326.5400962831,1249.6000976557,1064.5400810245,1046.9400749202,1171.0800628657,1029.9600830079
Lyso_PC(12:0),0.0017435176230422111,7.552344719513936,3.4367313064009863e-4,0.9852093256331148,0.9990118469723621,440.2699 -> 184.1,SM,1761.6801300055,1240.9600753781,1537.6200942998,1339.4800872791,1926.9601287841,1663.6401100152,1407.5600967403,1833.28010559,1294.180088044,1601.9001159684,1451.8600997928,918.160068512
Lyso_PC(13:0),-0.004023580211961958,7.051123140127788,0.0017832454659529873,0.9663165501485076,0.9990118469723621,454.2855 -> 184.1,SM,1058.1200714116,1087.8800811768,1113.6600723264,1065.6600761411,1113.1600799562,1047.5600738525,1242.2400894162,960.3200721739,1078.9400787352,1080.8400802611,1186.1800804136,1135.5400848393
Lyso_PC(14:1),-0.09254095048097077,6.993276987726448,0.9412378295778412,0.33195970675948766,0.9990118469723621,466.2855 -> 184.1,SM,1054.600086212,1036.0400810237,1235.4000778193,916.7800636292,1233.0800895691,1013.3400726318,992.2400741576,1048.9600715638,1084.9400825504,984.5200576783,967.6800804139,1056.8200874329
Lyso_PC(15:0),0.013884206319122452,8.175383133401066,0.022294316397547753,0.8813068045786813,0.9990118469723621,482.3168 -> 184.1,SM,2611.4802207956,2147.180130005,2831.940189363,2248.3401832596,2568.7001762386,2593.1001701353,2329.5001487742,2264.5401687633,2833.8602333057,2472.2201805109,1371.4000854503,991.9400672913
Lyso_PC(15:1),-0.009373340291856005,7.053610209293263,0.00969169566584771,0.9215778236846559,0.9990118469723621,480.3012 -> 184.1,SM,1050.5600662231,1106.8400764466,1171.1800842284,1128.2800788881,1084.7600784302,1026.3000679016,1276.7600822457,1157.8000907905,963.3800697327,1071.7400703429,1020.1800689696,962.3600654601
Lyso_PC(17:0),0.0826695777921274,7.361238200685007,0.7652899879491484,0.38167808777383305,0.9990118469723621,510.3481 -> 184.1,SM,1538.0800971978,1301.0801048284,1350.2201042177,1166.080085754,1201.3800849919,1398.4000930783,1283.0800971985,1585.8801040649,1355.6400909423,1306.2401008607,1453.5001106269,944.2600669863
Lyso_PC(17:2),0.07105895375942413,7.015787083050379,0.5551883167535436,0.4562054657917022,0.9990118469723621,506.3168 -> 184.1,SM,966.3200645448,1099.8200759884,1098.6600685122,1036.7800636294,988.36006546,1287.0800819404,944.140068054,1125.3000755305,1116.6600875849,973.5800704953,1112.620067596,993.2000846862
Lyso_PC(18:4),-0.06517115242517713,7.083764347235385,0.46951245904905914,0.49321154570339637,0.9990118469723621,516.3012 -> 184.1,SM,1228.8200798033,1152.9800834662,1161.7000732419,1036.2200775147,1227.3801002503,1135.0600891119,1059.7800712588,1026.0000686642,1193.940090179,1121.200084686,972.2600631714,996.8600692748
Lyso_PC(19:1),0.04582289955676295,7.0135886910249186,0.23094767083118173,0.6308220334804505,0.9990118469723621,536.3638 -> 184.1,SM,1089.1400718683,1043.6000823975,1089.0400886533,1041.3800735474,993.380062103,1129.4200897215,1175.7400894161,950.0400657655,1072.1000747685,1085.3600769043,1057.2000808716,914.86006546
Lyso_PC(19:2),0.12176235047532454,7.01493523706167,1.6300837271654824,0.2016914683010478,0.9990118469723621,534.3481 -> 184.1,SM,1064.2600708008,997.7400741578,962.3200645447,974.4600563053,1112.6000785826,1223.1200866697,1224.9800872802,1029.7400665282,997.5600662231,1074.2800788882,1078.1800689699,965.5600700379
Lyso_PC(19:3),0.07834964056782026,7.7744098733229565,0.6994295718776957,0.40297543275637393,0.9990118469723621,532.3325 -> 184.1,SM,1564.0801162725,1984.0001602177001,1929.2601547237,1552.7601127617,1713.0401191711,1538.4401092527,1634.0201187136,2384.5201759344,1777.7001152048,1883.8201637251,1932.760150909,998.9200706483
Lyso_PC(2:0),-0.12182974397784302,7.05177836945016,1.6354150141482595,0.20095570897735576,0.9990118469723621,300.1134 -> 184.1,SM,1062.7200775148,1060.3600883483,1112.4600715639,1157.9000854485,1310.7401008606,1121.3000755316,1162.6600799563,947.0800704954,1074.5200805666,928.1800651548,1104.3000793456,1053.9600868225
Lyso_PC(20:0),0.03365059961153823,6.942552872093797,0.12389996192635255,0.724842564175965,0.9990118469723621,552.3951 -> 184.1,SM,1009.3800735473,964.2200660706,977.2600593568,975.0800666809,1047.7600784298,953.4000740052,1104.2400817875,963.1400718689,1052.9000778195,1005.4800758361,1108.9600715645,1013.2000770568
Lyso_PC(20:4),0.06203410726549069,7.22449268982775,0.42781871315909115,0.5130612180427618,0.9990118469723621,544.3325 -> 184.1,SM,1269.8600845338,1377.400085449,1129.3800849915,1090.6800804137,1107.0200729368,1199.5600852967,1267.6600761409,1046.7400703428,1393.0400924678,1310.6400985724,1382.2001037597,979.2800750732
Lyso_PC(20:5),0.011374154091473989,6.967677148413516,0.014194616860172093,0.905163519153261,0.9990118469723621,542.3168 -> 184.1,SM,1018.520061493,1007.6600723266,994.2800598144,1062.2400741576,1083.460079193,1194.200077057,1010.420070648,994.3600730898,1083.0800781253,918.2400665283,994.9600830076,996.300075531
Lyso_PC(21:0),0.015231775473552284,6.925568446668346,0.025357470509549618,0.8734795606377318,0.9990118469723621,566.4107 -> 184.1,SM,1050.4200820923,999.1200714111,955.1400642391,916.5600624083,1022.320072174,992.9800682068,1063.5800743101,1035.1600685119,912.2200660705,981.3400688169,1105.7200813294,1059.8200721741
Lyso_PC(21:4),0.05882206337461428,6.955355266173892,0.37871435379518337,0.538292096756137,0.9990118469723621,558.3481 -> 184.1,SM,1012.060073852,1037.4800682069,919.7600631715,1028.6600761413,950.8400726317,1166.0000839233,1012.8000755308,1047.1600761407,955.580062866,966.500072479,1167.7400817871,1044.7800712583
Lyso_PC(22:0),0.06774710139101885,7.008554908987027,0.5048700163196314,0.47736805949834327,0.9990118469723621,580.4264 -> 184.1,SM,1046.1200752258,1106.3800697328,1087.3800735473,1008.480064392,974.7200736996,1060.8400688172,1026.6200714112,1367.7800788886,979.920070648,1033.1000785833,1001.480075836,1093.860080719
Lyso_PC(22:1),0.11224575403336047,7.052861584871568,1.3876903250829686,0.2387955359478382,0.9990118469723621,578.4107 -> 184.1,SM,1006.9800758362,1148.9800910945,1145.5000839231,941.9600601196,989.2800674438,1262.2000885013,1082.720085144,1166.7400779724,1026.1200714113,1108.2600822449,1176.6800880431001,1022.1600685119
Lyso_PC(22:2),0.08730072110738403,7.0696154690579025,0.8412078368573122,0.3590515572438121,0.9990118469723621,576.3951 -> 184.1,SM,1083.0400772094,1056.3000717161,1091.1800689695,1073.4200897216,1103.180080414,1238.4800910949,1233.0801048277,1088.8400688168,1126.0200805655,1047.740070343,1052.7600708006,1002.2000770569
Lyso_PC(22:4),-0.004324318568234839,6.981816709230544,0.0020490218665547566,0.9638951898953924,0.9990118469723621,572.3638 -> 184.1,SM,995.7200736999,1000.2200775145,1011.3000717163,1016.6800727845,1095.5000762939,959.8600616454,1016.4600753784,979.6800689697,1099.5200805665,1037.5000762939,1257.3400917052,1043.5000610354
Lyso_PC(22:6),-0.01519155506024231,7.005843916566311,0.025374519239734994,0.8734373940940887,0.9990118469723621,568.3325 -> 184.1,SM,965.8200645448,1059.5400733946,1132.2600708008,1028.6800689698,1154.7000770565,1000.2000732422,1037.1000709531,1214.4000854493,1053.7000770572,973.2600746155,1048.0800704955,1045.9200744626
Lyso_PC(24:0),-0.02179830456795246,7.09536776912309,0.05255265799846942,0.8186795362220414,0.9990118469723621,608.4577 -> 184.1,SM,1168.0200805669,1136.640075684,1046.900085449,1224.900074005,1168.8600769044,1099.7600822449,1041.880077362,1328.7600822442,1084.2600746158,1098.6800842283,1016.9600753786,1008.7000694275
Lyso_PC(24:1),0.027432787196993644,7.007744772753082,0.08283017968199768,0.7734980556728007,0.9990118469723621,606.442 -> 184.1,SM,1093.6800804137,1071.6600723262,1219.9000740053,1036.9400787352,907.5200614928,1252.6800880438,1106.6400833129,1062.480064392,1000.6400756837,999.8200645443,932.4000625612,1001.560077667
Lyso_PC(3:0),-7.924495422968815e-4,6.974305104526423,6.883990951989105e-5,0.9933800421518212,0.9990118469723621,314.129 -> 184.1,SM,964.1800689695,1044.9200782775,1138.7200775147,1015.6000595093,973.7200698852,1101.7000694281,972.0400733945,1050.7200736995,1004.2200698854,997.5400772094,1150.3000793455,1264.7000923148
Lyso_PC(3:1),-0.006237112119275521,6.865848530561051,0.0042405482271943296,0.9480788610670371,0.9990118469723621,312.1134 -> 184.1,SM,1007.1600685118,1002.5600776671,965.9200668333,968.740070343,894.560066223,1011.2200775145,1000.1600685118,957.1000671388,958.5000686643,882.6200714111,937.4800796508,939.0400695803
Lyso_PC(4:0),0.0928129941112712,7.020102425402925,0.9482479605085727,0.33016566517588397,0.9990118469723621,328.1447 -> 184.1,SM,1085.2800712582,1088.8600845334,980.4000701905,1065.3400688172,1007.9400711061,1171.8400955198,1178.5400772094,1074.8200759883,1070.9000740048,1068.8000679014,988.2400741576,1025.3800697325
Lyso_PC(5:0),0.021677844876554744,7.025931377800221,0.051699210591685585,0.8201324661444909,0.9990118469723621,342.1603 -> 184.1,SM,1083.2400779723,1125.2000808724,1007.9600715635,1127.4800682071,967.2400703429,1173.2400817872,1176.2600746156,979.3800659179,1106.5000839234,947.4800605773,1134.4400825499,1250.7200813293
Lyso_PC(6:0),0.11677765694161678,7.228519403634645,1.5110102337064664,0.2189849983725042,0.9990118469723621,356.176 -> 184.1,SM,1022.3800773621,1075.0400886534,1304.6200981145,1135.7000885012,1089.1400756832,1208.6000823977,1363.5800971981,1046.2000770565,1081.5800819396,1384.420108795,1896.68012619,1245.7800865166
Lyso_PC(7:0),0.0800855261442729,7.097078697667103,0.7087011502969238,0.39987533599680203,0.9990118469723621,370.1916 -> 184.1,SM,1179.0200958252,1087.9600753784,1167.7000846861,895.2000656129,1166.0600929257,1178.4800758362,1165.7600822443,1146.1000862122,1240.4400901788,1064.200077057,1142.2800712583,1217.2600784304
Lyso_PC(8:0),-0.08186548489128088,7.343716701497397,0.748504772452586,0.3869500419368029,0.9990118469723621,384.2073 -> 184.1,SM,1485.4601135247,1217.0200805672,1547.1201210018,1347.9000854489,1089.6600685123,1253.9200859076,1228.2800941467,1412.8400993346,1041.3600769043,1367.7800788882,1761.9201202406,1079.9400901792
Lyso_PC(9:0),-0.06022787789849406,7.013517838457284,0.39843608906991945,0.5278980327198436,0.9990118469723621,398.2229 -> 184.1,SM,1194.2200775145,1067.2800788886,1108.7400703435,991.0000724791,1009.5200805663,1007.7200813292,1038.2200775147,1065.4400787353,994.9400672912,1032.2400703431,1221.3600845334,1182.0800819399
