Lipid name,logFC,FoldChange,PValue,FDR,C1,C2,C3,C4,C5,AverageC,R1,R2,R3,R4,R5,AverageR,lipid_class
PC (36:8),-0.182822689,0.880977642,0.049514107,0.439767304,2473.320179,2974.000195,2416.320126,2497.780159,2468.780182,2566.040168,2614.880192,2154.000164,2256.760155,2044.460133,2216.940159,2257.40816,PC_and_SM
PC (38:0),-0.367716243,0.775008349,1.05E-04,0.002661453,1399.980106,1802.860138,1418.040115,1183.400085,1499.740105,1460.80411,1127.440086,1135.620087,1313.560081,1039.340073,1035.88007,1130.368079,PC_and_SM
PC (38:1),0.022490203,1.015711164,0.810994395,0.999011847,1467.90012,1268.640106,1606.460125,1610.880119,1810.820107,1552.940115,1578.680119,1657.380108,1429.380096,1425.140106,1776.900127,1573.496111,PC_and_SM
PC (38:2),-0.507800395,0.703293898,4.10E-08,1.81E-06,5581.700493,4836.98032,4142.120262,4267.220379,4909.920322,4747.588355,3765.200195,3308.480247,3372.140244,3156.560246,3057.760212,3332.028229,PC_and_SM
PC (38:3),-0.86726795,0.548183971,9.94E-21,2.49E-18,5696.020401,5908.680443,5660.340443,5749.220367,6821.70055,5967.192441,3234.820156,3469.460281,3228.480259,2852.240181,3534.500263,3263.900228,PC_and_SM
PC (38:4),-0.970633715,0.510281868,2.84E-25,1.29E-22,5466.460438,4252.600315,4198.860275,4118.220272,4416.720268,4490.572314,2433.720158,2270.000175,2135.28017,2562.08017,2026.680111,2285.552157,PC_and_SM
PC (38:5),-0.64943335,0.637530668,4.87E-12,4.06E-10,2129.200157,2663.760197,2087.180149,2391.980186,2338.980156,2322.220169,1200.540092,1307.560085,1914.20015,1357.840099,1614.540108,1478.936107,PC_and_SM
PC (38:6),-0.287545076,0.819295005,0.002411469,0.040217937,1395.620102,1492.860126,1442.680092,1496.620106,1206.020096,1406.760104,1113.18008,1029.160076,1166.16008,1118.340088,1323.560089,1150.080083,PC_and_SM
PC (38:7),0.045282786,1.031885422,0.633509329,0.999011847,1191.140095,1018.220074,1256.080097,1137.940086,1189.200092,1158.516089,1172.280079,1317.720081,1120.74007,1095.440079,1255.460098,1192.328082,PC_and_SM
PC (38:8),0.008182987,1.005688131,0.930954425,0.999011847,1217.740082,1597.82011,1433.600101,1241.56007,1340.880096,1366.320092,1408.240097,1378.100105,1466.860107,1297.120098,1309.760105,1372.016103,PC_and_SM
PC (38:9),0.024535683,1.017152279,0.794615248,0.999011847,1598.800117,1309.240101,1355.180096,1414.26009,1551.980125,1445.892106,1624.780136,1581.040085,1427.220119,1233.100086,1471.380089,1467.504103,PC_and_SM
PC (40:0),0.068134468,1.048360184,0.469966456,0.999011847,1590.58012,1457.560112,1405.460102,1343.060101,1219.780094,1403.288106,1574.480118,1370.960094,1525.080086,1601.880089,1270.520096,1468.584097,PC_and_SM
PC (40:1),-0.016418197,0.988684283,0.863031914,0.999011847,1194.660084,1083.260086,1242.140087,1038.640076,1061.700085,1124.080083,1124.540085,1110.40007,986.1600723,1155.640076,1163.700066,1108.088074,PC_and_SM
PC (40:10),-0.241127955,0.846083553,0.011190355,0.148508636,1257.76009,1300.700092,1219.280083,1438.940083,1128.220081,1268.980086,1071.180065,1115.620075,1007.560078,1083.180065,1081.380066,1071.78407,PC_and_SM
PC (40:2),-0.038798016,0.973465654,0.682165246,0.999011847,1139.880077,1306.700077,1389.760098,1206.600094,1311.540092,1270.896088,1443.760105,1193.200092,1199.660084,1129.54007,1209.980083,1235.228087,PC_and_SM
PC (40:3),-0.201961698,0.869367641,0.032646985,0.319975494,1511.620106,1299.300079,1328.940102,1590.380119,1501.420109,1446.332103,1208.940079,1192.980087,1347.7201,1270.440094,1257.420074,1255.500087,PC_and_SM
PC (40:4),-0.437433879,0.738446916,3.36E-06,1.15E-04,1675.920105,1776.84013,1984.200138,1974.320122,2011.660126,1884.588124,1658.92012,1259.320087,1339.540089,1559.540119,1135.940079,1390.652099,PC_and_SM
PC (40:5),-0.410340694,0.752445662,1.45E-05,4.44E-04,1524.920101,1916.220146,1538.680119,1412.480106,1436.120094,1565.684113,1159.50008,1029.900078,1208.18008,1321.640091,1159.660088,1175.776083,PC_and_SM
PC (40:6),-0.174875812,0.88584377,0.06540408,0.527803892,1273.44009,1303.180092,1116.160076,1364.300098,1342.160099,1279.848091,1216.000095,1118.320068,1113.640079,1097.640083,1114.860081,1132.092081,PC_and_SM
PC (40:7),-0.223239825,0.85663954,0.018786149,0.215533776,1100.140079,1298.900089,1239.700089,1153.080074,1586.740108,1275.712088,1039.580074,1089.720074,1062.300076,1120.000088,1140.940075,1090.508077,PC_and_SM
PC (40:8),-0.030641003,0.978985229,0.747611323,0.999011847,1181.680077,1128.040077,1085.340073,1144.100098,1034.280075,1114.68808,1123.800083,1074.120068,1071.680077,1098.280075,1077.740089,1089.124078,PC_and_SM
PC (40:9),-0.023581012,0.983787745,0.804122834,0.999011847,1339.920094,1110.020084,1254.600101,1012.780075,1049.840076,1153.432086,1075.080074,1093.520077,1278.140087,990.8000679,1220.800079,1131.668077,PC_and_SM
PC (42:0),0.036087197,1.025329207,0.705248851,0.999011847,1087.000069,1028.880074,1056.140064,1030.420071,998.5000687,1040.188069,1138.960083,1188.58007,1014.860065,965.0200653,1014.280064,1064.34007,PC_and_SM
PC (42:1),0.028966249,1.02028079,0.761359528,0.999011847,1167.700077,990.2400703,986.600071,1029.100075,1075.740082,1049.876075,1132.680088,1089.960083,977.4400673,1119.300083,1024.04007,1068.684078,PC_and_SM
PC (42:10),-0.035742363,0.975529657,0.708295309,0.999011847,1136.460075,1007.520073,1026.420067,983.7200661,1023.780067,1035.58007,988.5800743,989.740078,1047.080067,1027.520065,987.200058,1008.024068,PC_and_SM
PC (42:11),-0.143212106,0.905500846,0.133418408,0.84498325,1188.180092,984.8200607,1189.660095,1140.800095,1030.280064,1106.748081,979.4800682,946.6400719,967.5400658,1084.28009,1021.120068,999.8120728,PC_and_SM
PC (42:2),-0.02005745,0.986193432,0.833456598,0.999011847,1098.580074,986.3000679,1231.260086,999.6800652,1010.200073,1065.204073,1112.920086,970.4800682,1003.280071,1154.32008,999.7200737,1048.144076,PC_and_SM
PC (42:3),-0.019296506,0.986713734,0.839466002,0.999011847,1341.760101,978.4200745,1134.920071,1028.760078,1018.340076,1100.44008,1107.860077,1029.360069,1239.160084,1039.420078,1002.340076,1083.628077,PC_and_SM
PC (42:4),0.07777632,1.055390074,0.414381539,0.999011847,1094.660076,1116.540077,1077.280083,1018.880077,975.1600647,1056.504076,1031.520073,1124.820072,1141.48008,1059.260082,1204.42009,1112.300079,PC_and_SM
PC (42:5),-0.135769727,0.91018409,0.153828037,0.919903917,1073.380077,1181.340073,1287.620083,1099.82008,1192.580101,1166.948083,1027.920078,1030.88007,994.0400772,1143.32008,1101.940071,1059.620075,PC_and_SM
PC (42:6),-0.07115053,0.951878585,0.455459156,0.999011847,1127.880074,1111.760086,1140.480083,1029.360069,1094.580078,1100.812078,978.4400673,1035.980076,1060.460075,1007.680077,1143.18008,1045.148075,PC_and_SM
PC (42:7),-0.021928783,0.984915061,0.818305513,0.999011847,1151.00008,1109.360077,979.8800659,1065.98008,935.7400589,1048.392072,1037.220066,1018.260075,1094.280075,1006.780071,997.2000656,1030.748071,PC_and_SM
PC (42:8),-0.010796885,0.992544104,0.909779687,0.999011847,1068.400074,1067.940067,1013.16008,1019.680069,1280.84008,1090.004074,1061.760078,1028.500069,1157.700077,1095.220074,1057.020073,1080.040074,PC_and_SM
PC (42:9),-0.042166877,0.97119515,0.658541135,0.999011847,1080.500084,1044.080067,1010.34008,1140.480076,1056.960075,1066.472076,1048.940071,1027.920071,1006.660065,1110.240086,976.540062,1034.060071,PC_and_SM
PC (44:0),-0.002728819,0.998110314,0.977212333,0.999011847,1025.680073,1000.140072,1028.080074,1026.100075,1033.16008,1022.632075,1004.200073,1048.800079,1013.500065,1007.380062,1019.360069,1018.64807,PC_and_SM
PC (44:1),0.033580207,1.023549026,0.725092312,0.999011847,1001.520069,1085.500084,1052.680065,974.5000687,987.6400642,1020.36807,1138.120087,990.2400742,1050.240074,1001.100075,1033.000069,1042.540076,PC_and_SM
PC (44:10),0.09990953,1.071706255,0.293037655,0.999011847,1153.820084,1053.180069,1094.720085,1078.140072,1245.300079,1125.032078,1159.100094,1237.340099,1378.300098,1105.580074,1138.92009,1203.848091,PC_and_SM
PC (44:12),-0.024156999,0.983395052,0.800161323,0.999011847,1053.860077,1094.960087,1022.440071,1051.360077,1056.760082,1055.876079,1054.560078,1039.060074,1073.000072,1029.860073,986.8000717,1036.656074,PC_and_SM
PC (44:2),-0.047120154,0.967866415,0.622000407,0.999011847,1149.980083,987.6000671,956.2000656,1003.90007,1047.560074,1029.048072,1016.960075,952.0400658,998.8200684,1027.460075,974.0200691,993.8600708,PC_and_SM
PC (44:3),-0.015034613,0.989632913,0.874824382,0.999011847,1076.580078,1043.760063,1136.440075,950.3600731,1048.060081,1051.040074,1000.700066,1084.520077,1027.920071,1007.460075,1066.720078,1037.464073,PC_and_SM
PC (44:4),-0.032279581,0.977873952,0.735275451,0.999011847,1113.000088,962.260067,1112.660084,945.0400658,1115.020069,1049.596075,1025.980068,1020.420071,995.0000725,1097.080082,980.8200684,1023.860072,PC_and_SM
PC (44:5),-0.044304208,0.969757405,0.642868562,0.999011847,1027.120068,1045.720074,1035.16008,997.3600693,1067.84008,1034.640074,963.8800583,967.4200706,1091.300076,985.1200676,1000.140079,1001.57207,PC_and_SM
PC (44:6),-0.045976654,0.968633864,0.630406856,0.999011847,1070.04007,1043.100075,984.0800667,1072.820076,996.5000648,1033.30807,1045.540077,1047.640072,963.8200645,978.2400703,960.100071,999.068071,PC_and_SM
PC (44:7),0.096261128,1.068999463,0.312847006,0.999011847,1021.660072,1013.38007,1040.480068,982.2400703,1081.580074,1027.868071,1065.700077,1095.540089,1083.080086,1245.500099,993.6800652,1096.700083,PC_and_SM
PC (44:8),0.037239974,1.026148818,0.696841927,0.999011847,993.8000717,1028.760071,1013.500072,980.3800697,963.5000648,995.9880699,956.480072,1028.440083,1098.100082,988.5000763,1029.020069,1020.108076,PC_and_SM
PC (46:0),0.039846399,1.028004371,0.676661258,0.999011847,1032.520077,993.9400711,1010.620068,1007.400078,977.3600655,1004.368072,1024.140072,1096.240082,987.480072,985.7800713,1057.100075,1030.148074,PC_and_SM
PC (46:1),-0.041083068,0.971925025,0.667021006,0.999011847,1040.300072,1069.360077,1046.560062,1043.360065,1038.400074,1047.59607,1037.580067,996.3800697,1047.900074,1019.460072,981.0600662,1016.47607,PC_and_SM
PC (46:2),0.009758855,1.006787252,0.918421466,0.999011847,1171.360077,1046.520069,1084.880074,1093.700073,1016.640068,1082.620072,1162.940094,1081.940063,993.5200691,1145.440079,1053.920074,1087.552076,PC_and_SM
PC (48:0),0.104197838,1.074896564,0.27531145,0.999011847,1015.540073,998.3000755,973.9400635,1002.920067,970.3400764,992.2080711,1173.760071,972.2200661,986.7600632,1147.180084,1042.620075,1064.508072,PC_and_SM
PC (48:2),-0.009483584,0.993448039,0.920970393,0.999011847,1005.880066,973.6600838,1083.040062,1054.840084,941.5600624,1011.796072,1002.460068,1078.660069,958.5200729,945.4200668,1029.980068,1003.008069,PC_and_SM
PC (50:0),0.021444292,1.01497507,0.822602573,0.999011847,1057.440067,967.3000793,993.9000778,960.7000732,958.9400673,987.656073,1042.340076,1001.740074,983.0600739,941.8400726,1031.82008,1000.160075,PC_and_SM
PC (52:0),0.039803901,1.027974089,0.677333665,0.999011847,966.5000687,1026.740082,996.8000641,950.3000679,954.6400604,978.9960686,1082.68008,927.8800659,1047.780071,1025.680061,940.4400558,1004.892067,PC_and_SM
PC (52:4),-0.062099429,0.9578692,0.515714015,0.999011847,980.3600655,1032.360065,1086.240078,1024.140072,1089.180077,1042.456071,990.5400772,976.7000694,1022.140076,1028.280067,966.5000648,996.8320709,PC_and_SM
PCo(32:0),-0.199348042,0.870944056,0.030689055,0.307095144,4699.920357,4436.000328,5466.580437,3906.340256,5035.180298,4708.804335,4540.260323,3509.420216,4571.840286,3491.060268,4350.120304,4092.540279,PC_and_SM
PCo(32:1),-0.431847192,0.74131202,3.04E-06,1.09E-04,4916.180347,4561.020344,4599.640339,3658.940235,4853.320374,4517.820328,3710.760239,3186.200241,3368.000244,3369.580254,3072.640236,3341.436243,PC_and_SM
PCo(32:2),-0.322978483,0.799417753,5.84E-04,0.011816103,1789.28014,1994.940159,1730.580124,1789.66011,2192.140141,1899.320135,1553.440109,1296.020103,1547.040115,1360.860092,1817.66013,1515.00411,PC_and_SM
PCo(32:3),-0.055727606,0.962109092,0.557698066,0.999011847,1006.520073,1323.040096,1105.400085,1254.000092,1176.780071,1173.148083,1253.520088,1107.120079,1124.32008,1169.960079,984.6600685,1127.916079,PC_and_SM
PCo(34:0),-0.225176566,0.855490319,0.01583696,0.194846534,2093.920132,1992.020134,2501.660191,2213.840164,2750.200195,2310.328163,2207.920143,1658.820114,2120.320126,2022.860138,1861.140114,1974.212127,PC_and_SM
PCo(34:1),-0.417575875,0.748681559,5.58E-06,1.86E-04,9472.260731,8670.200493,8580.020573,7781.780613,8961.400562,8693.132594,7173.820522,5742.640465,6340.240475,6243.88044,6959.020447,6491.92047,PC_and_SM
PCo(34:2),-0.552872294,0.681661641,2.91E-09,1.57E-07,3306.000248,3009.200165,3501.680229,3146.300236,3449.920242,3282.620224,1951.200134,1877.840145,2505.10014,2516.220188,2315.020161,2233.076154,PC_and_SM
PCo(34:3),-0.178320385,0.883731256,0.056748007,0.478532354,2222.520138,1901.200138,2181.600128,1818.960133,1906.760151,2006.208138,1667.020103,2204.500156,1438.500095,1523.900089,1996.000145,1765.984118,PC_and_SM
PCo(34:4),0.055435945,1.039173067,0.543895811,0.999011847,32073.30225,28491.44204,24898.64178,25361.46167,29809.24204,28126.81796,28525.64216,30944.72197,29635.84181,27781.54184,28884.80241,29154.51004,PC_and_SM
PCo(36:0),-0.070341502,0.952412524,0.457519921,0.999011847,1352.600101,1379.400101,1200.220089,1326.920082,1286.7201,1309.172095,1154.020073,1049.420074,1401.400105,1483.080109,1138.360088,1245.25609,PC_and_SM
PCo(36:1),-0.286712006,0.819768235,0.002066274,0.036063681,2754.200207,2911.140182,2413.36013,2636.220173,2987.860203,2740.556179,2127.22015,2152.100159,2116.100159,2526.940178,2285.100147,2241.492159,PC_and_SM
PCo(36:2),-0.487257227,0.713380049,1.68E-07,7.02E-06,2996.160213,3060.020248,2906.820225,3010.600193,3333.820202,3061.484216,2467.800159,1775.380135,2312.760124,2063.440147,2285.140152,2180.904144,PC_and_SM
PCo(36:3),-0.675519048,0.62610692,5.27E-13,4.95E-11,2859.220196,2814.540192,2564.740173,2901.140163,3193.980251,2866.724195,1989.160118,1703.900124,1618.92012,1636.660122,2005.800137,1790.888124,PC_and_SM
PCo(36:4),-0.487227754,0.713394622,2.21E-07,8.97E-06,2121.780144,1957.480118,2181.940163,1791.820122,1985.540131,2007.712135,1434.800117,1395.860096,1560.320099,1370.080093,1385.200096,1429.2521,PC_and_SM
PCo(36:5),-0.244613355,0.844041971,0.009599116,0.133409942,1446.720116,1777.400131,1361.160103,1390.520107,1608.440105,1516.848112,1232.480087,1203.58009,1265.800087,1364.200108,1321.880089,1277.588092,PC_and_SM
PCo(38:0),0.104697879,1.07526919,0.271132834,0.999011847,1188.460094,1053.040085,1067.560078,994.0400696,1137.200073,1088.06008,1189.940083,1195.480095,1308.040077,1064.48008,1081.460068,1167.88008,PC_and_SM
PCo(38:1),-0.002066513,0.998568627,0.982528427,0.999011847,1343.520092,1474.320091,1412.800091,1416.620106,1381.100101,1405.672096,1400.300106,1184.580082,1412.000103,1654.920124,1355.320095,1401.424102,PC_and_SM
PCo(38:2),-0.146165067,0.903649329,0.121126359,0.800928036,1545.900127,1487.880112,1575.560123,1189.860077,1807.360134,1521.312115,1277.760098,1521.680103,1482.480114,1387.660088,1188.780087,1371.672098,PC_and_SM
PCo(38:3),-0.382816162,0.766939052,4.63E-05,0.001240163,1950.520142,1617.180111,1925.240124,2027.480164,2124.540138,1928.992136,1740.660122,1396.480106,1472.680096,1357.820087,1419.460094,1477.420101,PC_and_SM
PCo(38:4),-0.499083868,0.707555947,1.07E-07,4.59E-06,2127.620163,2386.660164,1895.620148,2016.100147,2237.76017,2132.752158,1516.120102,1563.540104,1676.740128,1454.720104,1324.640095,1507.152106,PC_and_SM
PCo(38:5),-0.399762391,0.757983111,2.24E-05,6.58E-04,1910.380146,1993.200134,1860.540131,1334.26009,1609.220108,1741.520122,1310.960087,1202.280075,1351.680107,1474.760117,1242.620098,1316.460097,PC_and_SM
PCo(38:6),-0.331818821,0.794534174,4.58E-04,0.009830609,1465.180111,1477.980099,1430.300106,1644.480125,1318.240112,1467.236111,1177.860092,1099.640079,1305.100086,1189.220078,1052.160072,1164.796082,PC_and_SM
PCo(40:0),-0.013351357,0.990788235,0.888392926,0.999011847,1138.700081,1104.640091,1218.220078,1196.260094,998.1200752,1131.188084,1150.76009,1141.840092,1220.900082,1090.48008,993.0800705,1119.412083,PC_and_SM
PCo(40:1),-1.74E-04,0.999879404,0.998542652,0.999011847,1263.140095,1011.820072,1166.200069,1001.100067,1015.620071,1091.576075,949.2400703,1108.98008,1320.980087,1036.820084,1029.800076,1089.164079,PC_and_SM
PCo(40:2),0.003484155,1.002417951,0.970763937,0.999011847,1229.660072,1146.500095,1134.060081,1027.260075,1195.460079,1146.588081,1131.800083,1147.720089,1170.740101,1094.220081,1188.040073,1146.504086,PC_and_SM
PCo(40:3),-0.003400171,0.997645956,0.971418351,0.999011847,1198.280071,1326.780106,1118.320076,1150.020084,1213.040089,1201.288085,1098.460075,1340.260098,1313.960087,1088.60009,1140.640091,1196.384088,PC_and_SM
PCo(40:4),-0.325199619,0.798187937,5.90E-04,0.011816103,1458.240101,1526.380096,1343.420105,1476.280094,1625.66011,1485.996101,1235.220093,1103.620071,1383.220089,1076.320076,1126.380074,1184.952081,PC_and_SM
PCo(40:5),-0.159672504,0.895228267,0.091981152,0.680116793,1149.840076,1521.060112,1465.0201,1319.540108,1181.400082,1327.372095,1165.300083,1233.120098,1318.960102,1098.880089,1118.140087,1186.880092,PC_and_SM
PCo(40:6),-0.104493963,0.930131136,0.267155923,0.999011847,1744.280113,1339.840099,1282.540081,1714.720123,1711.980114,1558.672106,1461.220123,1405.180099,1417.560101,1643.400131,1310.000095,1447.47211,PC_and_SM
PCo(42:0),-0.039808239,0.97278424,0.676509598,0.999011847,1187.760067,1014.680065,1081.460079,1026.82008,1025.460075,1067.236073,1126.700085,1003.100071,999.5200691,1002.980068,1046.500084,1035.760075,PC_and_SM
PCo(42:1),-1.84E-04,0.99987223,0.998457518,0.999011847,1074.50008,1082.34008,1030.220062,1001.500076,1139.620087,1065.636077,1042.220066,1122.940086,1088.120071,981.8400688,1081.020081,1063.228075,PC_and_SM
PCo(42:2),-0.104156603,0.930348664,0.27496461,0.999011847,1093.220074,1129.080086,1181.520081,994.1200752,1074.560085,1094.50008,1010.280067,1007.800068,997.4800606,1010.880066,1052.380077,1015.764068,PC_and_SM
PCo(42:3),0.052199093,1.036844177,0.584543446,0.999011847,1042.140072,1037.300072,1020.180065,966.0600662,1031.180073,1019.37207,1097.740067,1115.040085,985.0800743,1022.440079,1052.120079,1054.484077,PC_and_SM
PCo(42:4),-0.144715409,0.904557796,0.129613627,0.838577816,1195.520084,1128.460079,1024.320072,1050.50008,1063.880074,1092.536078,1030.920071,993.8600807,1005.160076,954.9000664,946.6200638,986.2920715,PC_and_SM
PCo(42:6),0.021407538,1.014949213,0.822315946,0.999011847,1056.820068,1106.400074,1028.020065,1005.84008,1130.560081,1065.528074,1170.560078,1111.420086,1055.600063,1034.46006,1025.420074,1079.492072,PC_and_SM
PCo(44:3),0.09281426,1.066448472,0.328600705,0.999011847,1106.500076,1223.240086,1192.620075,1048.800083,1085.600082,1131.352081,1162.50008,1074.380077,1306.280098,1264.380089,1213.800083,1204.268085,PC_and_SM
PCo(44:4),-0.006082562,0.995792764,0.949225688,0.999011847,1006.520069,1002.300079,1052.40007,1035.480072,1040.400074,1027.420073,986.5400772,1011.300064,994.2800789,1071.420082,1041.220074,1020.952075,PC_and_SM
PCo(44:5),-0.01335821,0.990783529,0.888780816,0.999011847,1047.500069,965.8200722,1032.780067,1141.260075,959.9000664,1029.45207,1014.440067,1045.480072,1053.74007,1000.960064,977.6400719,1018.452069,PC_and_SM
